,Unnamed: 0,指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記,Unnamed: 6,日期,年
148706,157966,電子菁英30指數,"7,151.62",+,19.66,0.28,,,20201026,2020
148707,157967,低波動股利精選30指數,"5,537.95",+,35.27,0.64,,,20201026,2020
148708,157968,低貝塔100指數,"5,938.98",+,30.20,0.51,,,20201026,2020
148709,157969,藍籌30反向一倍指數,"6,904.28",-,10.93,-0.16,,,20201026,2020
148710,157970,中小型精選50指數,"6,097.56",+,17.54,0.29,,,20201026,2020
148711,157971,中小型A級動能50指數,"9,012.18",+,37.31,0.42,,,20201026,2020
148712,157972,特選高息低波指數,"5,573.77",+,51.47,0.93,,,20201026,2020
148713,157973,臺灣永續指數,"6,517.19",+,4.96,0.08,,,20201026,2020
148714,157974,工業菁英30反向一倍指數,"7,250.24",+,5.04,0.07,,,20201026,2020
148715,157975,特選內需高收益指數,"5,452.88",+,21.57,0.40,,,20201026,2020
148716,157976,價值投資指數,"6,361.26",+,21.28,0.34,,,20201026,2020
148717,157977,中小型300指數,"6,594.27",+,15.01,0.23,,,20201026,2020
148718,157978,臺灣勞工權益指數,"5,774.71",+,14.96,0.26,,,20201026,2020
148719,157979,智慧投資多因子30指數,"4,977.41",-,12.90,-0.26,,,20201026,2020
148720,157980,臺股期貨指數,"5,950.28",+,8.79,0.15,,,20201026,2020
148721,157981,臺灣上櫃企業社會責任指數,"5,120.71",-,27.72,-0.54,,,20201026,2020
148722,157982,特選Smart多因子指數,"4,962.53",-,0.21,--,,,20201026,2020
148723,157985,寶島股價報酬指數,"19,160.11",-,4.24,-0.02,,,20201026,2020
148724,157986,發行量加權股價報酬指數,"24,882.59",+,19.69,0.08,,,20201026,2020
148725,157987,臺灣公司治理100報酬指數,"9,629.08",+,8.75,0.09,,,20201026,2020
148726,157988,臺灣50報酬指數,"20,221.22",-,2.47,-0.01,,,20201026,2020
148727,157989,臺灣50權重上限30%報酬指數,"19,129.67",+,28.62,0.15,,,20201026,2020
148728,157990,臺灣中型100報酬指數,"17,106.64",+,53.46,0.31,,,20201026,2020
148729,157991,臺灣資訊科技股報酬指數,"32,468.06",-,82.39,-0.25,,,20201026,2020
148730,157992,臺灣發達報酬指數,"14,289.79",+,47.69,0.33,,,20201026,2020
148731,157993,臺灣高股息報酬指數,"15,521.91",+,21.68,0.14,,,20201026,2020
148732,157994,臺灣就業99報酬指數,"10,036.45",+,70.90,0.71,,,20201026,2020
148733,157995,臺灣高薪100報酬指數,"8,450.59",+,39.59,0.47,,,20201026,2020
148734,157996,未含金融電子報酬指數,"23,577.62",+,91.75,0.39,,,20201026,2020
148735,157997,小型股300報酬指數,"8,655.94",-,1.37,-0.02,,,20201026,2020
148736,157998,水泥類報酬指數,286.28,-,0.32,-0.11,,,20201026,2020
148737,157999,食品類報酬指數,"2,384.12",+,2.26,0.09,,,20201026,2020
148738,158000,塑膠類報酬指數,360.91,+,3.37,0.94,,,20201026,2020
148739,158001,紡織纖維類報酬指數,777.15,-,3.47,-0.44,,,20201026,2020
148740,158002,電機機械類報酬指數,293.89,-,2.61,-0.88,,,20201026,2020
148741,158003,電器電纜類報酬指數,80.90,+,0.45,0.56,,,20201026,2020
148742,158004,化學生技醫療類報酬指數,152.89,-,1.16,-0.75,,,20201026,2020
148743,158005,化學類報酬指數,171.81,+,0.11,0.06,,,20201026,2020
148744,158006,生技醫療類報酬指數,90.61,-,1.44,-1.56,,,20201026,2020
148745,158007,玻璃陶瓷類報酬指數,40.15,+,0.58,1.47,,,20201026,2020
148746,158008,造紙類報酬指數,414.64,+,11.21,2.78,,,20201026,2020
148747,158009,鋼鐵類報酬指數,145.25,+,0.81,0.56,,,20201026,2020
148748,158010,橡膠類報酬指數,403.11,+,7.06,1.78,,,20201026,2020
148749,158011,汽車類報酬指數,491.22,+,2.94,0.60,,,20201026,2020
148750,158012,電子工業類報酬指數,"1,093.95",-,1.58,-0.14,,,20201026,2020
148751,158013,半導體類報酬指數,497.22,-,1.84,-0.37,,,20201026,2020
148752,158014,電腦及週邊設備類報酬指數,221.76,+,0.99,0.45,,,20201026,2020
148753,158015,光電類報酬指數,51.77,+,0.23,0.45,,,20201026,2020
148754,158016,通信網路類報酬指數,238.05,+,1.46,0.62,,,20201026,2020
148755,158017,電子零組件類報酬指數,230.72,+,0.56,0.24,,,20201026,2020
148756,158018,電子通路類報酬指數,261.51,+,0.43,0.16,,,20201026,2020
148757,158019,資訊服務類報酬指數,255.06,-,0.72,-0.28,,,20201026,2020
148758,158020,其他電子類報酬指數,117.48,-,0.71,-0.60,,,20201026,2020
148759,158021,建材營造類報酬指數,597.87,+,0.16,0.03,,,20201026,2020
148760,158022,航運類報酬指數,96.57,+,3.31,3.55,,,20201026,2020
148761,158023,觀光類報酬指數,115.84,+,0.22,0.19,,,20201026,2020
148762,158024,金融保險類報酬指數,"1,915.94",+,11.91,0.63,,,20201026,2020
148763,158025,貿易百貨類報酬指數,378.86,-,0.62,-0.16,,,20201026,2020
148764,158026,油電燃氣類報酬指數,160.83,+,0.33,0.21,,,20201026,2020
148765,158027,其他類報酬指數,469.21,-,0.02,--,,,20201026,2020
148766,158030,臺灣生技報酬指數,"4,752.79",-,134.24,-2.75,,,20201026,2020
148767,158031,臺灣中小型公司治理報酬指數,"7,469.07",-,36.20,-0.48,,,20201026,2020
148768,158032,臺灣IPO報酬指數,"6,263.49",-,56.27,-0.89,,,20201026,2020
148769,158033,智慧中立報酬指數,"4,559.42",-,16.61,-0.36,,,20201026,2020
148770,158034,加權指數掩護性臺指買權價外5%報酬指數,"5,538.40",+,5.67,0.10,,,20201026,2020
148771,158035,臺灣5G報酬指數,"6,760.62",+,5.53,0.08,,,20201026,2020
148772,158036,臺灣企業社會責任中小型報酬指數,"5,472.22",+,28.21,0.52,,,20201026,2020
148773,158037,特選臺灣電動車代表報酬指數,"5,256.64",+,26.14,0.50,,,20201026,2020
148774,158038,臺灣5G+通訊報酬指數,"5,042.22",-,6.93,-0.14,,,20201026,2020
148775,158041,漲升股利150報酬指數,"8,286.74",+,29.04,0.35,,,20201026,2020
148776,158042,漲升股利100報酬指數,"7,857.18",+,10.11,0.13,,,20201026,2020
148777,158043,藍籌30報酬指數,"7,743.31",+,12.21,0.16,,,20201026,2020
148778,158044,工業菁英30報酬指數,"8,408.26",-,5.85,-0.07,,,20201026,2020
148779,158045,電子菁英30報酬指數,"8,312.87",+,22.84,0.28,,,20201026,2020
148780,158046,低波動股利精選30報酬指數,"6,607.53",+,42.08,0.64,,,20201026,2020
148781,158047,低貝塔100報酬指數,"7,057.03",+,35.88,0.51,,,20201026,2020
148782,158048,中小型精選50報酬指數,"7,389.85",+,21.26,0.29,,,20201026,2020
148783,158049,中小型A級動能50報酬指數,"10,023.11",+,41.49,0.42,,,20201026,2020
148784,158050,特選高息低波報酬指數,"6,815.66",+,62.94,0.93,,,20201026,2020
148785,158051,臺灣永續報酬指數,"7,652.41",+,5.82,0.08,,,20201026,2020
148786,158052,特選內需高收益報酬指數,"6,346.73",+,25.10,0.40,,,20201026,2020
148787,158053,價值投資報酬指數,"7,544.70",+,25.24,0.34,,,20201026,2020
148788,158054,存股雙十等權重報酬指數,"5,786.06",+,28.51,0.50,,,20201026,2020
148789,158055,特選大蘋果報酬指數,"6,581.14",+,27.03,0.41,,,20201026,2020
148790,158056,中小型300報酬指數,"7,111.08",+,16.19,0.23,,,20201026,2020
148791,158057,特股高息20報酬指數,"5,808.54",+,8.33,0.14,,,20201026,2020
148792,158058,臺灣500報酬指數,"7,133.84",+,7.03,0.10,,,20201026,2020
