,Unnamed: 0,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16,日期,年
41153,41153,2882A,國泰特,"281,990",144,"17,353,087",61.6,61.6,61.5,61.6, ,0.0,61.5,105,61.6,90,,,20200414,2020
41154,41154,2882B,國泰金乙特,"26,821",55,"1,661,593",62.0,62.0,61.8,62.0, ,0.0,61.8,6,62.0,10,,,20200414,2020
41155,41155,2883,開發金,"39,312,310","6,768","332,993,465",8.38,8.57,8.36,8.51,+,0.16,8.51,185,8.52,480,9.67,,20200414,2020
41156,41156,2884,玉山金,"51,905,569","12,977","1,347,739,986",25.5,26.3,25.4,26.05,+,0.55,26.05,225,26.1,30,15.06,,20200414,2020
41157,41157,2885,元大金,"37,894,832","6,715","627,844,856",16.1,17.0,16.05,16.7,+,0.65,16.7,"1,160",16.75,134,9.54,,20200414,2020
41158,41158,2886,兆豐金,"32,853,368","12,359","943,094,272",28.6,28.85,28.55,28.85,+,0.25,28.8,774,28.85,8,13.54,,20200414,2020
41159,41159,2887,台新金,"21,588,645","4,378","261,832,230",11.9,12.3,11.9,12.2,+,0.2,12.15,"1,282",12.2,"1,011",9.68,,20200414,2020
41160,41160,2887E,台新戊特,"100,173",50,"5,254,763",52.4,52.6,52.4,52.4,+,0.1,52.4,3,52.6,18,,,20200414,2020
41161,41161,2887F,台新戊特二,"73,061",32,"3,718,511",50.8,51.0,50.7,51.0,+,0.2,50.9,17,51.0,3,,,20200414,2020
41162,41162,2888,新光金,"48,972,062","9,173","413,203,912",8.34,8.5,8.32,8.47,+,0.14,8.46,782,8.47,63,6.47,,20200414,2020
41163,41163,2888A,新光金甲特,"190,792",51,"8,347,498",43.8,44.2,43.7,44.2,+,0.5,44.0,1,44.2,3,,,20200414,2020
41164,41164,2889,國票金,"6,139,392","1,709","64,851,820",10.5,10.6,10.45,10.6,+,0.05,10.6,131,10.65,489,11.52,,20200414,2020
41165,41165,2890,永豐金,"15,942,842","3,139","183,745,308",11.3,11.65,11.3,11.55,+,0.25,11.55,145,11.6,"1,079",10.41,,20200414,2020
41166,41166,2891,中信金,"69,661,201","17,412","1,358,641,411",19.0,19.75,18.9,19.65,+,0.85,19.6,611,19.65,34,9.18,,20200414,2020
41167,41167,2891B,中信金乙特,"3,400",12,"221,100",65.0,65.2,64.9,64.9,-,0.6,64.9,4,65.2,1,,,20200414,2020
41168,41168,2891C,中信金丙特,"35,735",31,"2,191,335",61.1,61.5,61.1,61.5,+,0.4,61.2,8,61.5,3,,,20200414,2020
41169,41169,2892,第一金,"30,277,397","6,238","629,446,837",20.4,21.0,20.35,21.0,+,0.65,20.95,12,21.0,"1,887",13.55,,20200414,2020
41170,41170,2897,王道銀行,"1,553,717",290,"10,504,088",6.73,6.78,6.71,6.77,+,0.06,6.76,1,6.77,20,16.51,,20200414,2020
41171,41171,2897A,王道銀甲特,"84,000",24,"836,910",9.95,9.98,9.95,9.98,+,0.03,9.97,2,9.98,2,,,20200414,2020
41172,41172,5876,上海商銀,"6,005,353","2,333","249,779,376",40.45,42.0,40.45,41.95,+,1.25,41.9,61,41.95,77,12.79,,20200414,2020
41173,41173,5880,合庫金,"27,218,214","6,769","530,692,482",19.05,19.7,19.05,19.65,+,0.6,19.6,"1,459",19.65,225,14.77,,20200414,2020
41174,41174,6005,群益證,"3,862,718","1,096","36,451,770",9.36,9.52,9.36,9.42,+,0.05,9.42,247,9.48,1,7.98,,20200414,2020
41175,41175,6024,群益期,"680,927",394,"25,114,662",36.5,37.15,36.5,37.0,+,0.8,37.0,15,37.05,18,10.88,,20200414,2020
41176,41176,2801,彰銀,"12,023,667","3,689","245,848,198",19.95,20.85,19.85,20.6,+,0.85,20.6,674,20.65,82,17.76,,20200415,2020
41177,41177,2809,京城銀,"1,394,484",767,"42,528,960",30.5,30.7,30.3,30.4,+,0.1,30.4,29,30.55,1,10.1,,20200415,2020
41178,41178,2812,台中銀,"9,621,941","2,805","107,070,336",11.1,11.2,11.05,11.15,+,0.15,11.15,347,11.2,385,9.61,,20200415,2020
41179,41179,2816,旺旺保,"195,311",109,"3,741,038",19.1,19.25,19.05,19.2,+,0.15,19.2,1,19.25,1,5.82,,20200415,2020
41180,41180,2820,華票,"1,456,408",667,"21,084,199",14.4,14.6,14.4,14.55,+,0.2,14.55,17,14.6,24,15.65,,20200415,2020
41181,41181,2823,中壽,"35,535,372","10,417","719,862,490",20.2,20.7,19.85,19.9,-,0.15,19.9,"1,122",19.95,256,6.52,,20200415,2020
41182,41182,2832,台產,"202,150",161,"3,898,689",19.2,19.4,19.15,19.35,+,0.15,19.3,2,19.35,1,9.97,,20200415,2020
41183,41183,2834,臺企銀,"30,686,281","7,431","325,193,475",10.5,10.7,10.45,10.65,+,0.2,10.6,"1,515",10.65,129,11.33,,20200415,2020
41184,41184,2836,高雄銀,"736,173",341,"6,976,919",9.5,9.51,9.45,9.45,+,0.02,9.45,36,9.48,13,13.12,,20200415,2020
41185,41185,2838,聯邦銀,"2,152,217",840,"22,335,547",10.3,10.5,10.25,10.4,+,0.1,10.4,283,10.45,1,9.54,,20200415,2020
41186,41186,2838A,聯邦銀甲特,"191,000",122,"9,878,600",51.5,51.9,51.5,51.9,+,0.4,51.8,8,51.9,40,,,20200415,2020
41187,41187,2845,遠東銀,"7,157,273","1,756","74,023,777",10.25,10.45,10.25,10.35,+,0.15,10.35,337,10.4,67,9.58,,20200415,2020
41188,41188,2849,安泰銀,"192,851",174,"2,709,253",13.65,14.85,13.65,14.5,+,0.85,14.45,2,14.55,7,13.68,,20200415,2020
41189,41189,2850,新產,"346,812",271,"12,304,808",35.3,35.7,35.1,35.55,+,0.95,35.55,3,35.6,1,7.2,,20200415,2020
41190,41190,2851,中再保,"504,070",235,"8,978,495",17.65,17.9,17.65,17.85,+,0.1,17.8,38,17.85,4,9.55,,20200415,2020
41191,41191,2852,第一保,"520,301",147,"6,965,445",13.3,13.45,13.3,13.45,+,0.15,13.45,14,13.5,53,6.97,,20200415,2020
41192,41192,2855,統一證,"3,892,266","1,022","50,418,879",12.9,13.1,12.85,13.1,+,0.25,13.1,94,13.15,59,7.57,,20200415,2020
41193,41193,2867,三商壽,"6,425,085","2,390","61,203,061",9.57,9.66,9.44,9.59,+,0.07,9.53,14,9.59,27,4.19,,20200415,2020
41194,41194,2880,華南金,"23,532,103","7,441","443,571,957",18.55,19.0,18.5,18.9,+,0.4,18.9,600,18.95,97,14.43,,20200415,2020
41195,41195,2881,富邦金,"17,651,290","6,673","721,603,993",40.9,41.15,40.65,41.05,+,0.4,41.0,15,41.05,305,8.06,,20200415,2020
41196,41196,2881A,富邦特,"159,025",127,"10,009,950",62.9,63.3,62.7,63.1,+,0.4,63.1,4,63.2,10,,,20200415,2020
41197,41197,2881B,富邦金乙特,"144,336",66,"8,896,291",61.6,61.9,61.5,61.9,+,0.3,61.8,1,61.9,14,,,20200415,2020
41198,41198,2882,國泰金,"17,651,239","8,002","674,075,109",38.25,38.35,38.05,38.3,+,0.3,38.25,15,38.3,740,8.97,,20200415,2020
41199,41199,2882A,國泰特,"464,789",204,"28,623,284",61.6,61.7,61.5,61.7,+,0.1,61.6,27,61.7,52,,,20200415,2020
41200,41200,2882B,國泰金乙特,"25,125",23,"1,558,550",61.9,62.2,61.9,62.2,+,0.2,62.0,9,62.2,25,,,20200415,2020
41201,41201,2883,開發金,"49,262,841","9,983","425,527,760",8.57,8.69,8.57,8.66,+,0.15,8.65,458,8.66,6,9.84,,20200415,2020
41202,41202,2884,玉山金,"47,372,365","15,202","1,257,706,537",26.35,26.65,26.3,26.65,+,0.6,26.6,325,26.65,"1,609",15.4,,20200415,2020
41203,41203,2885,元大金,"25,355,668","7,662","434,739,580",17.0,17.3,16.95,17.2,+,0.5,17.2,328,17.25,555,9.83,,20200415,2020
41204,41204,2886,兆豐金,"27,811,667","8,896","809,585,767",28.9,29.25,28.9,29.2,+,0.35,29.15,636,29.2,32,13.71,,20200415,2020
41205,41205,2887,台新金,"25,079,234","7,432","309,379,799",12.25,12.4,12.25,12.4,+,0.2,12.4,130,12.45,"1,643",9.84,,20200415,2020
41206,41206,2887E,台新戊特,"66,030",35,"3,471,071",52.6,52.7,52.5,52.6,+,0.2,52.6,13,52.7,39,,,20200415,2020
41207,41207,2887F,台新戊特二,"79,158",41,"4,045,571",51.0,51.3,51.0,51.3,+,0.3,51.1,9,51.3,8,,,20200415,2020
41208,41208,2888,新光金,"57,876,131","9,616","495,218,768",8.57,8.61,8.51,8.58,+,0.11,8.57,188,8.58,102,6.55,,20200415,2020
41209,41209,2888A,新光金甲特,"57,463",37,"2,540,711",44.2,44.45,44.05,44.15,-,0.05,44.15,1,44.2,3,,,20200415,2020
41210,41210,2889,國票金,"5,851,801","2,451","62,591,852",10.6,10.8,10.6,10.7,+,0.1,10.7,173,10.75,107,11.63,,20200415,2020
41211,41211,2890,永豐金,"21,072,258","5,203","248,703,404",11.6,11.9,11.6,11.9,+,0.35,11.85,338,11.9,"1,064",10.72,,20200415,2020
41212,41212,2891,中信金,"75,824,740","20,885","1,514,452,900",19.95,20.15,19.8,19.9,+,0.25,19.85,884,19.9,4,9.3,,20200415,2020
41213,41213,2891B,中信金乙特,"3,824",18,"248,071",64.8,64.9,64.8,64.9, ,0.0,64.5,4,64.9,8,,,20200415,2020
41214,41214,2891C,中信金丙特,"18,606",31,"1,145,222",61.3,61.6,61.3,61.6,+,0.1,61.5,13,61.6,2,,,20200415,2020
41215,41215,2892,第一金,"26,018,031","8,243","549,410,027",21.0,21.2,21.0,21.2,+,0.2,21.15,265,21.2,679,13.68,,20200415,2020
41216,41216,2897,王道銀行,"1,711,596",574,"11,643,228",6.77,6.83,6.76,6.82,+,0.05,6.81,3,6.82,43,16.63,,20200415,2020
41217,41217,2897A,王道銀甲特,"170,489",55,"1,698,168",9.98,9.99,9.95,9.98, ,0.0,9.97,17,10.0,12,,,20200415,2020
41218,41218,5876,上海商銀,"7,485,574","3,926","322,646,855",42.0,43.75,42.0,43.2,+,1.25,43.15,24,43.2,2,13.17,,20200415,2020
41219,41219,5880,合庫金,"29,739,559","9,094","593,428,110",19.7,20.05,19.7,20.05,+,0.4,20.0,"1,367",20.05,178,15.08,,20200415,2020
41220,41220,6005,群益證,"3,739,943","1,323","35,689,909",9.48,9.62,9.47,9.58,+,0.16,9.58,19,9.59,25,8.12,,20200415,2020
41221,41221,6024,群益期,"760,922",421,"28,471,186",37.1,37.8,37.1,37.8,+,0.8,37.75,5,37.8,5,11.12,,20200415,2020
41222,41222,2801,彰銀,"14,313,156","2,987","290,344,712",20.4,20.55,20.0,20.1,-,0.5,20.1,610,20.15,16,17.33,,20200416,2020
41223,41223,2809,京城銀,"1,145,181",748,"34,280,130",30.05,30.15,29.75,29.85,-,0.55,29.85,64,29.9,27,9.92,,20200416,2020
41224,41224,2812,台中銀,"8,971,164","2,591","98,628,534",11.05,11.05,10.95,11.0,-,0.15,11.0,748,11.05,633,9.48,,20200416,2020
41225,41225,2816,旺旺保,"142,932",101,"2,709,858",19.15,19.15,18.8,19.0,-,0.2,18.95,14,19.0,1,5.76,,20200416,2020
41226,41226,2820,華票,"864,242",505,"12,415,225",14.5,14.5,14.3,14.35,-,0.2,14.35,18,14.4,10,15.43,,20200416,2020
41227,41227,2823,中壽,"15,891,056","5,515","313,517,336",19.6,19.9,19.5,19.75,-,0.15,19.75,329,19.8,241,6.48,,20200416,2020
41228,41228,2832,台產,"228,059",153,"4,369,175",19.3,19.3,19.1,19.2,-,0.15,19.15,8,19.2,6,9.9,,20200416,2020
41229,41229,2834,臺企銀,"26,171,987","5,965","274,304,505",10.55,10.55,10.35,10.55,-,0.1,10.5,67,10.55,299,11.22,,20200416,2020
41230,41230,2836,高雄銀,"1,155,004",532,"10,787,171",9.39,9.39,9.3,9.3,-,0.15,9.3,55,9.31,5,12.92,,20200416,2020
41231,41231,2838,聯邦銀,"1,965,329",601,"20,176,118",10.3,10.3,10.15,10.2,-,0.2,10.2,279,10.25,48,9.36,,20200416,2020
41232,41232,2838A,聯邦銀甲特,"231,000",149,"11,952,900",51.7,51.9,51.6,51.7,-,0.2,51.6,29,51.7,8,,,20200416,2020
41233,41233,2845,遠東銀,"2,865,478",941,"29,374,012",10.25,10.3,10.2,10.25,-,0.1,10.25,419,10.3,300,9.49,,20200416,2020
41234,41234,2849,安泰銀,"135,997",117,"1,902,155",14.15,14.15,13.8,13.95,-,0.55,13.9,14,14.0,5,13.16,,20200416,2020
41235,41235,2850,新產,"292,235",208,"10,373,486",35.6,36.1,35.35,35.5,-,0.05,35.5,1,35.55,2,7.19,,20200416,2020
41236,41236,2851,中再保,"466,249",253,"8,241,157",17.85,17.85,17.5,17.5,-,0.35,17.5,24,17.6,1,9.36,,20200416,2020
41237,41237,2852,第一保,"264,011",116,"3,527,057",13.35,13.5,13.2,13.5,+,0.05,13.4,1,13.5,45,6.99,,20200416,2020
41238,41238,2855,統一證,"1,542,084",487,"19,988,192",12.95,13.05,12.85,12.95,-,0.15,12.95,361,13.0,54,7.49,,20200416,2020
41239,41239,2867,三商壽,"3,604,033","1,213","34,244,870",9.56,9.56,9.44,9.47,-,0.12,9.47,25,9.5,9,4.14,,20200416,2020
41240,41240,2880,華南金,"16,346,692","5,242","304,477,879",18.55,18.8,18.5,18.6,-,0.3,18.55,"1,712",18.6,94,14.2,,20200416,2020
41241,41241,2881,富邦金,"21,971,619","7,005","884,985,807",40.55,40.55,40.2,40.2,-,0.85,40.2,200,40.25,76,7.9,,20200416,2020
41242,41242,2881A,富邦特,"143,044",108,"9,017,572",63.0,63.2,62.9,63.2,+,0.1,63.1,65,63.2,10,,,20200416,2020
41243,41243,2881B,富邦金乙特,"112,378",328,"6,931,204",61.7,61.8,61.6,61.8,-,0.1,61.7,5,61.8,26,,,20200416,2020
41244,41244,2882,國泰金,"18,844,965","6,204","711,053,110",37.8,37.85,37.6,37.8,-,0.5,37.75,49,37.8,756,8.85,,20200416,2020
41245,41245,2882A,國泰特,"154,845",436,"9,552,261",61.6,61.8,61.6,61.8,+,0.1,61.7,61,61.8,54,,,20200416,2020
41246,41246,2882B,國泰金乙特,"14,736",53,"913,923",62.0,62.1,62.0,62.1,-,0.1,62.1,2,62.2,9,,,20200416,2020
41247,41247,2883,開發金,"38,472,860","8,980","328,670,629",8.55,8.6,8.48,8.51,-,0.15,8.51,158,8.52,265,9.67,,20200416,2020
41248,41248,2884,玉山金,"37,902,749","10,900","999,362,086",26.4,26.5,26.15,26.4,-,0.25,26.35,"1,473",26.4,773,15.26,,20200416,2020
41249,41249,2885,元大金,"32,194,944","7,485","541,116,451",16.9,16.9,16.6,16.8,-,0.4,16.75,"1,588",16.8,388,9.6,,20200416,2020
41250,41250,2886,兆豐金,"26,033,212","8,364","749,698,544",28.8,28.9,28.6,28.8,-,0.4,28.8,750,28.85,73,13.52,,20200416,2020
41251,41251,2887,台新金,"26,053,907","5,216","317,540,395",12.3,12.3,12.1,12.25,-,0.15,12.2,"1,176",12.25,"1,169",9.72,,20200416,2020
41252,41252,2887E,台新戊特,"85,710",44,"4,521,074",52.6,53.0,52.6,53.0,+,0.4,52.8,10,53.0,3,,,20200416,2020
41253,41253,2887F,台新戊特二,"47,352",32,"2,424,380",51.3,51.3,51.1,51.3, ,0.0,51.2,4,51.3,17,,,20200416,2020
41254,41254,2888,新光金,"45,448,822","8,059","384,378,240",8.49,8.49,8.42,8.43,-,0.15,8.43,"1,106",8.44,22,6.44,,20200416,2020
41255,41255,2888A,新光金甲特,"52,243",46,"2,298,864",44.0,44.05,44.0,44.05,-,0.1,44.0,2,44.05,2,,,20200416,2020
41256,41256,2889,國票金,"4,509,777","1,467","47,898,131",10.65,10.7,10.55,10.6,-,0.1,10.6,752,10.65,381,11.52,,20200416,2020
41257,41257,2890,永豐金,"21,326,758","4,406","251,440,670",11.8,11.9,11.7,11.8,-,0.1,11.75,"1,105",11.8,316,10.63,,20200416,2020
41258,41258,2891,中信金,"54,383,445","16,436","1,062,623,329",19.8,19.8,19.4,19.5,-,0.4,19.5,59,19.55,"1,515",9.11,,20200416,2020
41259,41259,2891B,中信金乙特,"53,509",37,"3,480,636",64.7,65.5,64.7,65.5,+,0.6,64.9,18,66.0,4,,,20200416,2020
41260,41260,2891C,中信金丙特,"25,366",31,"1,564,676",61.6,61.7,61.6,61.7,+,0.1,61.6,10,61.7,3,,,20200416,2020
41261,41261,2892,第一金,"21,344,007","5,132","448,459,346",21.0,21.1,20.8,21.1,-,0.1,21.05,907,21.1,911,13.61,,20200416,2020
41262,41262,2897,王道銀行,"1,449,862",410,"9,791,299",6.79,6.79,6.72,6.79,-,0.03,6.79,25,6.8,27,16.56,,20200416,2020
41263,41263,2897A,王道銀甲特,"63,109",35,"630,260",9.98,10.0,9.98,10.0,+,0.02,10.0,8,10.05,19,,,20200416,2020
41264,41264,5876,上海商銀,"5,419,824","2,609","230,090,771",42.2,42.75,42.15,42.35,-,0.85,42.3,319,42.35,75,12.91,,20200416,2020
41265,41265,5880,合庫金,"21,384,268","5,800","424,611,210",19.8,19.95,19.75,19.85,-,0.2,19.8,"2,647",19.85,149,14.92,,20200416,2020
41266,41266,6005,群益證,"2,970,274","1,292","28,184,952",9.51,9.53,9.45,9.46,-,0.12,9.46,49,9.49,2,8.02,,20200416,2020
41267,41267,6024,群益期,"422,177",262,"15,773,935",37.4,37.65,37.05,37.35,-,0.45,37.3,18,37.35,3,10.99,,20200416,2020
41268,41268,2801,彰銀,"9,368,776","2,279","193,316,144",20.2,21.4,20.2,20.3,+,0.2,20.25,379,20.3,31.0,17.5,,20200417,2020
41269,41269,2809,京城銀,"2,384,700","1,189","73,025,200",30.4,31.1,30.2,30.6,+,0.75,30.6,14,30.65,33.0,10.17,,20200417,2020
41270,41270,2812,台中銀,"11,523,252","2,563","128,454,204",11.15,11.3,11.0,11.0, ,0.0,11.0,"1,734",11.05,17.0,9.48,,20200417,2020
41271,41271,2816,旺旺保,"196,991",112,"3,776,730",19.15,19.3,18.95,18.95,-,0.05,18.95,5,19.1,11.0,5.74,,20200417,2020
41272,41272,2820,華票,"979,984",542,"14,181,065",14.5,14.6,14.35,14.35, ,0.0,14.35,29,14.5,73.0,15.43,,20200417,2020
41273,41273,2823,中壽,"19,690,598","5,924","395,041,470",20.15,20.5,19.8,19.85,+,0.1,19.85,292,19.9,98.0,6.51,,20200417,2020
41274,41274,2832,台產,"221,160",149,"4,282,648",19.25,19.5,19.25,19.4,+,0.2,19.35,3,19.4,3.0,10.0,,20200417,2020
41275,41275,2834,臺企銀,"22,038,301","5,572","233,793,062",10.65,10.75,10.45,10.5,-,0.05,10.5,785,10.55,740.0,11.17,,20200417,2020
41276,41276,2836,高雄銀,"1,396,590",390,"13,104,245",9.41,9.48,9.31,9.31,+,0.01,9.31,55,9.33,3.0,12.93,,20200417,2020
41277,41277,2838,聯邦銀,"1,478,207",523,"15,316,312",10.35,10.5,10.25,10.25,+,0.05,10.25,6,10.3,41.0,9.4,,20200417,2020
41278,41278,2838A,聯邦銀甲特,"295,000",148,"15,378,100",51.8,52.5,51.8,52.4,+,0.7,52.2,5,52.4,15.0,,,20200417,2020
41279,41279,2845,遠東銀,"5,258,706","1,236","54,608,884",10.4,10.5,10.3,10.3,+,0.05,10.3,179,10.35,74.0,9.54,,20200417,2020
41280,41280,2849,安泰銀,"349,097",199,"5,135,075",14.1,15.1,14.1,14.7,+,0.75,14.6,2,14.7,20.0,13.87,,20200417,2020
41281,41281,2850,新產,"531,298",296,"18,939,232",35.95,36.1,35.3,35.55,+,0.05,35.55,1,35.65,2.0,7.2,,20200417,2020
41282,41282,2851,中再保,"231,221",130,"4,109,872",17.7,17.9,17.65,17.75,+,0.25,17.75,3,17.8,10.0,9.49,,20200417,2020
41283,41283,2852,第一保,"401,375",129,"5,424,290",13.55,13.6,13.4,13.5, ,0.0,13.45,9,13.5,164.0,6.99,,20200417,2020
41284,41284,2855,統一證,"2,558,297",700,"33,317,169",13.05,13.15,12.95,12.95, ,0.0,12.95,23,13.0,47.0,7.49,,20200417,2020
41285,41285,2867,三商壽,"5,310,924","1,715","51,222,927",9.56,9.83,9.53,9.62,+,0.15,9.61,3,9.62,24.0,4.2,,20200417,2020
41286,41286,2880,華南金,"18,124,686","5,287","341,451,182",18.8,19.1,18.6,18.65,+,0.05,18.6,"1,703",18.65,20.0,14.24,,20200417,2020
41287,41287,2881,富邦金,"18,758,672","6,874","766,239,127",40.55,41.35,40.4,40.6,+,0.4,40.6,4,40.65,21.0,7.98,,20200417,2020
41288,41288,2881A,富邦特,"154,408",108,"9,787,681",63.4,63.5,63.2,63.4,+,0.2,63.3,12,63.4,7.0,,,20200417,2020
41289,41289,2881B,富邦金乙特,"271,649",74,"16,852,069",61.7,62.5,61.7,62.3,+,0.5,62.0,41,62.3,1.0,,,20200417,2020
41290,41290,2882,國泰金,"22,486,374","7,386","862,889,066",38.1,38.75,38.1,38.2,+,0.4,38.2,59,38.25,385.0,8.95,,20200417,2020
41291,41291,2882A,國泰特,"384,143",130,"23,883,622",61.8,62.5,61.7,62.4,+,0.6,62.0,25,62.4,25.0,,,20200417,2020
41292,41292,2882B,國泰金乙特,"25,200",26,"1,567,200",62.0,62.4,62.0,62.4,+,0.3,62.1,11,62.4,1.0,,,20200417,2020
41293,41293,2883,開發金,"36,336,761","7,454","314,826,273",8.6,8.78,8.6,8.6,+,0.09,8.6,"1,268",8.61,170.0,9.77,,20200417,2020
41294,41294,2884,玉山金,"43,547,033","14,074","1,155,914,727",26.65,26.85,26.25,26.3,-,0.1,26.3,"2,049",26.35,172.0,15.2,,20200417,2020
41295,41295,2885,元大金,"31,341,828","8,210","535,154,250",17.1,17.35,16.85,16.85,+,0.05,16.8,"2,255",16.85,184.0,9.63,,20200417,2020
41296,41296,2886,兆豐金,"22,082,427","6,826","644,952,585",29.05,29.45,29.05,29.05,+,0.25,29.05,177,29.1,37.0,13.64,,20200417,2020
41297,41297,2887,台新金,"20,905,038","4,334","257,818,141",12.3,12.45,12.2,12.25, ,0.0,12.25,403,12.3,905.0,9.72,,20200417,2020
41298,41298,2887E,台新戊特,"150,505",56,"8,011,164",53.2,53.4,53.1,53.4,+,0.4,53.2,10,53.3,1.0,,,20200417,2020
41299,41299,2887F,台新戊特二,"76,639",37,"3,946,989",51.5,51.6,51.3,51.5,+,0.2,51.5,2,51.6,2.0,,,20200417,2020
41300,41300,2888,新光金,"59,161,673","9,369","503,585,506",8.5,8.59,8.44,8.44,X,0.0,8.44,361,8.45,55.0,6.44,,20200417,2020
41301,41301,2888A,新光金甲特,"80,119",42,"3,530,836",44.05,44.1,44.05,44.1,X,0.0,44.05,4,44.1,4.0,,,20200417,2020
41302,41302,2889,國票金,"6,670,020","1,520","71,477,405",10.7,10.8,10.65,10.65,+,0.05,10.65,250,10.7,151.0,11.58,,20200417,2020
41303,41303,2890,永豐金,"17,167,379","4,699","205,791,977",12.0,12.1,11.9,11.9,+,0.1,11.9,"1,066",11.95,695.0,10.72,,20200417,2020
41304,41304,2891,中信金,"43,389,376","10,689","855,500,313",19.75,19.9,19.55,19.6,+,0.1,19.55,957,19.6,459.0,9.16,,20200417,2020
41305,41305,2891B,中信金乙特,"10,250",15,"670,598",65.5,65.6,65.0,65.6,+,0.1,65.4,15,65.7,5.0,,,20200417,2020
41306,41306,2891C,中信金丙特,"43,808",46,"2,714,896",61.6,62.0,61.6,62.0,+,0.3,62.0,4,62.1,3.0,,,20200417,2020
41307,41307,2892,第一金,"26,234,055","6,542","556,360,772",21.15,21.45,21.0,21.0,-,0.1,21.0,592,21.05,32.0,13.55,,20200417,2020
41308,41308,2897,王道銀行,"1,945,600",481,"13,416,469",6.85,6.98,6.8,6.9,+,0.11,6.9,6,6.91,26.0,16.83,,20200417,2020
41309,41309,2897A,王道銀甲特,"89,249",32,"898,014",10.05,10.1,10.05,10.1,+,0.1,10.05,7,10.1,57.0,,,20200417,2020
41310,41310,5876,上海商銀,"6,947,538","3,087","301,761,800",43.15,44.45,42.7,42.7,+,0.35,42.7,22,42.75,3.0,13.02,,20200417,2020
41311,41311,5880,合庫金,"23,569,000","6,031","471,942,255",20.05,20.3,19.85,19.9,+,0.05,19.85,937,19.9,826.0,14.96,,20200417,2020
41312,41312,6005,群益證,"4,167,391","1,206","39,705,473",9.51,9.59,9.47,9.47,+,0.01,9.47,13,9.48,5.0,8.03,,20200417,2020
41313,41313,6024,群益期,"388,695",232,"14,650,270",37.8,38.0,37.5,37.55,+,0.2,37.55,7,37.6,28.0,11.04,,20200417,2020
41314,41314,2801,彰銀,"10,330,283","5,108","209,448,118",20.2,20.45,20.0,20.15,-,0.15,20.1,144,20.2,53,17.37,,20200420,2020
41315,41315,2809,京城銀,"929,578",537,"28,290,635",30.6,30.6,30.3,30.55,-,0.05,30.45,2,30.55,87,10.15,,20200420,2020
41316,41316,2812,台中銀,"3,948,730","1,229","43,682,741",11.05,11.15,11.0,11.1,+,0.1,11.1,7,11.15,360,9.57,,20200420,2020
41317,41317,2816,旺旺保,"92,033",55,"1,740,570",18.95,19.0,18.8,18.9,-,0.05,18.9,2,19.0,10,5.73,,20200420,2020
41318,41318,2820,華票,"393,879",196,"5,659,102",14.35,14.45,14.3,14.35, ,0.0,14.35,136,14.4,38,15.43,,20200420,2020
41319,41319,2823,中壽,"15,627,551","4,793","307,380,551",19.9,20.05,19.5,19.65,-,0.2,19.6,517,19.65,60,6.44,,20200420,2020
41320,41320,2832,台產,"197,696",56,"3,808,159",19.4,19.4,19.2,19.3,-,0.1,19.25,21,19.3,13,9.95,,20200420,2020
41321,41321,2834,臺企銀,"14,900,424","4,129","155,202,700",10.5,10.55,10.35,10.35,-,0.15,10.35,"2,086",10.4,356,11.01,,20200420,2020
41322,41322,2836,高雄銀,"688,392",226,"6,477,579",9.4,9.46,9.32,9.39,+,0.08,9.39,2,9.43,5,13.04,,20200420,2020
41323,41323,2838,聯邦銀,"694,952",219,"7,115,051",10.25,10.3,10.2,10.2,-,0.05,10.2,355,10.25,45,9.36,,20200420,2020
41324,41324,2838A,聯邦銀甲特,"177,364",135,"9,260,773",52.4,52.4,52.1,52.2,-,0.2,52.1,15,52.2,77,,,20200420,2020
41325,41325,2845,遠東銀,"2,868,571",708,"29,464,808",10.3,10.35,10.2,10.3, ,0.0,10.3,10,10.35,352,9.54,,20200420,2020
41326,41326,2849,安泰銀,"76,159",55,"1,100,085",14.6,14.6,14.3,14.4,-,0.3,14.4,6,14.55,23,13.58,,20200420,2020
41327,41327,2850,新產,"140,490",103,"4,997,314",35.5,35.8,35.3,35.6,+,0.05,35.5,14,35.6,2,7.21,,20200420,2020
41328,41328,2851,中再保,"120,854",50,"2,142,258",17.75,17.75,17.65,17.75, ,0.0,17.7,14,17.75,2,9.49,,20200420,2020
41329,41329,2852,第一保,"73,559",54,"986,664",13.45,13.5,13.2,13.45,-,0.05,13.4,1,13.45,19,6.97,,20200420,2020
41330,41330,2855,統一證,"1,108,877",273,"14,400,839",13.0,13.05,12.9,12.95, ,0.0,12.95,243,13.05,124,7.49,,20200420,2020
41331,41331,2867,三商壽,"2,348,529",781,"22,386,634",9.63,9.63,9.47,9.55,-,0.07,9.54,1,9.56,51,4.17,,20200420,2020
41332,41332,2880,華南金,"10,652,991","3,429","197,842,380",18.65,18.7,18.5,18.55,-,0.1,18.5,"3,464",18.55,43,14.16,,20200420,2020
41333,41333,2881,富邦金,"10,911,479","4,213","438,938,660",40.5,40.6,40.1,40.1,-,0.5,40.1,734,40.15,1,7.88,,20200420,2020
