,資料日期,股票代號,股票名稱,除權息前收盤價,除權息參考價,權值+息值,權/息,漲停價格,跌停價格,開盤競價基準,減除股利參考價,詳細資料,最近一次申報資料 季別/日期,最近一次申報每股 (單位)淨值,最近一次申報每股 (單位)盈餘,Unnamed: 15
403,105年07月28日,2027,大成鋼,17.55,16.55,0.9966309999999999,權息,18.20,14.90,16.55,16.55,除權息資料,110年第1季,19.26,0.88,
404,105年07月28日,2228,劍麟,226.00,221.53,4.467882,息,243.50,199.50,221.50,221.53,除權息資料,110年第1季,49.31,0.85,
405,105年07月28日,2393,億光,55.80,52.80,2.995924,息,58.00,47.55,52.80,52.80,除權息資料,110年第1季,40.60,1.03,
406,105年07月28日,2442,新美齊,5.73,5.66,0.062793,權息,6.22,5.10,5.66,5.66,除權息資料,110年第1季,14.05,0.15,
407,105年07月28日,2462,良得電,18.15,16.62,1.5296299999999998,權息,18.25,15.00,16.60,16.62,除權息資料,110年第1季,17.97,-0.3,
408,105年07月28日,2495,普安,17.10,16.20,0.9,息,17.80,14.60,16.20,16.20,除權息資料,110年第1季,14.62,0.12,
409,105年07月28日,2497,怡利電,33.35,31.85,1.5,息,35.00,28.70,31.85,31.85,除權息資料,110年第1季,11.24,0.09,
410,105年07月28日,2504,國產,8.22,8.11,0.1007,息,8.92,7.30,8.11,8.11,除權息資料,110年第1季,17.69,0.45,
411,105年07月28日,2884,玉山金,19.90,17.70,2.2,權息,19.45,15.95,17.70,17.70,除權息資料,110年第1季,14.91,0.41,
412,105年07月28日,3037,欣興,14.05,13.74,0.302425,息,15.10,12.40,13.75,13.74,除權息資料,110年第1季,34.46,1.49,
413,105年07月28日,3533,嘉澤,94.20,89.70,4.5,息,98.60,80.80,89.70,89.70,除權息資料,110年第1季,138.14,8.06,
414,105年07月28日,4737,華廣,50.70,48.70,2.0,息,53.50,43.85,48.70,48.70,除權息資料,110年第1季,34.76,0.2,
415,105年07月28日,6197,佳必琪,29.15,27.15,2.0,息,29.85,24.45,27.15,27.15,除權息資料,110年第1季,22.05,0.48,
416,105年07月28日,6257,矽格,24.65,23.05,1.6,息,25.35,20.75,23.05,23.05,除權息資料,110年第1季,29.06,1.27,
417,105年07月28日,6422,君耀-KY,67.00,60.47,6.52381,權息,66.50,54.50,60.50,60.47,除權息資料,107年第2季,36.73,2.37,
418,105年07月28日,9937,全國,37.00,35.60,1.4,息,39.15,32.05,35.60,35.60,除權息資料,110年第1季,17.66,0.77,
419,105年07月28日,9942,茂順,86.80,82.80,4.0,息,91.00,74.60,82.80,82.80,除權息資料,110年第1季,37.82,1.5,
420,105年07月28日,9958,世紀鋼,10.00,9.60,0.4,息,10.55,8.64,9.60,9.60,除權息資料,110年第1季,31.28,1.06,
421,105年07月29日,2891,中信金,18.40,17.59,0.81,息,19.30,15.85,17.60,17.59,除權息資料,109年第4季,20.26,2.15,
422,105年07月29日,3315,宣昶,18.40,17.40,1.0,息,19.10,15.70,17.40,17.40,除權息資料,106年第2季,22.67,-0.33,
423,105年07月29日,4119,旭富,90.20,86.36,3.838806,息,94.90,77.80,86.40,86.36,除權息資料,110年第1季,42.10,0.52,
424,105年07月29日,5522,遠雄,37.75,34.25,3.5,息,37.65,30.85,34.25,34.25,除權息資料,110年第1季,51.09,0.97,
425,105年07月29日,9905,大華,26.60,25.10,1.5,息,27.60,22.60,25.10,25.10,除權息資料,110年第1季,24.23,0.4,
426,105年08月01日,1503,士電,40.15,38.65,1.5,息,42.50,34.80,38.65,38.65,除權息資料,110年第1季,49.46,1.26,
427,105年08月01日,1704,榮化,38.90,37.40,1.5,息,41.10,33.70,37.40,37.40,除權息資料,107年第3季,36.73,2.83,
428,105年08月01日,2382,廣達,64.90,61.10,3.8,息,67.20,55.00,61.10,61.10,除權息資料,110年第1季,40.44,1.84,
429,105年08月01日,2431,聯昌,13.00,12.73,0.27,息,14.00,11.50,12.75,12.73,除權息資料,110年第1季,14.11,1.62,
430,105年08月01日,2485,兆赫,40.25,38.25,2.0,息,42.05,34.45,38.25,38.25,除權息資料,110年第1季,20.10,-0.23,
431,105年08月01日,2520,冠德,17.15,16.15,1.0,息,17.75,14.55,16.15,16.15,除權息資料,110年第1季,31.99,1.09,
432,105年08月01日,2546,根基,16.30,15.30,1.0,息,16.80,13.80,15.30,15.30,除權息資料,110年第1季,30.65,1.1,
433,105年08月01日,3702,大聯大,40.60,38.20,2.4,息,42.00,34.40,38.20,38.20,除權息資料,110年第1季,36.20,1.44,
434,105年08月01日,4306,炎洲,13.70,13.20,0.5,息,14.50,11.90,13.20,13.20,除權息資料,110年第1季,19.07,1.83,
435,105年08月02日,"=""0057""",富邦摩台,43.04,41.35,1.685,息,45.48,37.22,41.35,41.35,除權息資料,110年05月18日,89.94,,
436,105年08月02日,"=""006208""",富邦台50,39.80,39.75,0.043,息,43.72,35.78,39.75,39.75,除權息資料,110年05月18日,75.85,,
437,105年08月02日,1313,聯成,9.16,8.95,0.201765,息,9.84,8.06,8.95,8.95,除權息資料,110年第1季,19.71,0.99,
438,105年08月02日,1477,聚陽,169.00,154.09,14.900412,權息,169.00,139.00,154.00,154.09,除權息資料,110年第1季,48.74,2.92,
439,105年08月02日,1720,生達,34.60,33.10,1.5,息,36.40,29.80,33.10,33.10,除權息資料,110年第1季,23.77,1.17,
440,105年08月02日,1725,元禎,14.45,13.67,0.78,息,15.00,12.35,13.65,13.67,除權息資料,110年第1季,18.93,0.3,
441,105年08月02日,2102,泰豐,14.25,13.77,0.475491,權息,15.10,12.40,13.75,13.77,除權息資料,110年第1季,16.03,-0.58,
442,105年08月02日,2351,順德,41.20,39.20,2.0,息,43.10,35.30,39.20,39.20,除權息資料,110年第1季,32.16,1.02,
443,105年08月02日,2355,敬鵬,70.70,68.10,2.6,息,74.90,61.30,68.10,68.10,除權息資料,110年第1季,38.34,-0.14,
444,105年08月02日,2426,鼎元,14.20,13.17,1.023699,息,14.45,11.90,13.15,13.17,除權息資料,110年第1季,12.56,0.25,
445,105年08月02日,2516,新建,6.69,6.39,0.3,息,7.02,5.76,6.39,6.39,除權息資料,110年第1季,7.82,0.21,
446,105年08月02日,2712,遠雄來,26.30,25.45,0.85,息,27.95,22.95,25.45,25.45,除權息資料,110年第1季,12.35,0.15,
447,105年08月02日,3380,明泰,20.65,20.15,0.5,息,22.15,18.15,20.15,20.15,除權息資料,110年第1季,18.20,0.21,
448,105年08月02日,3454,晶睿,98.30,90.62,7.6719800000000005,權息,99.60,81.60,90.60,90.62,除權息資料,110年第1季,33.94,0.6,
449,105年08月02日,4938,和碩,79.40,74.37,5.029742,息,81.80,67.00,74.40,74.37,除權息資料,110年第1季,57.49,1.75,
450,105年08月02日,5871,中租-KY,57.40,54.30,3.1,息,59.70,48.90,54.30,54.30,除權息資料,110年第1季,65.41,3.6,
451,105年08月03日,1514,亞力,10.80,10.32,0.48,息,11.35,9.29,10.30,10.32,除權息資料,110年第1季,15.63,0.45,
452,105年08月03日,2231,為升,392.50,383.52,8.976476,息,421.50,345.50,383.50,383.52,除權息資料,110年第1季,27.53,1.61,
453,105年08月03日,2413,環科,12.60,12.10,0.5,息,13.30,10.90,12.10,12.10,除權息資料,110年第1季,12.81,0.08,
454,105年08月03日,2912,統一超,259.50,252.30,7.2,息,277.50,227.50,252.50,252.30,除權息資料,110年第1季,36.80,2.61,
455,105年08月03日,3501,維熹,55.40,51.40,4.0,息,56.50,46.30,51.40,51.40,除權息資料,110年第1季,48.24,0.67,
456,105年08月03日,4104,佳醫,51.40,49.00,2.393382,息,53.90,44.10,49.00,49.00,除權息資料,110年第1季,51.11,0.93,
457,105年08月03日,4994,傳奇,54.00,53.75,0.25,息,59.10,48.40,53.80,53.75,除權息資料,110年第1季,16.32,-0.01,
458,105年08月03日,9188,精熙-DR,4.59,4.17,0.4127,息,4.58,3.76,4.17,4.17,除權息資料,97年第4季,0.00,0.83,
459,105年08月04日,1216,統一,66.00,64.00,2.0,息,70.40,57.60,64.00,64.00,除權息資料,110年第1季,21.03,0.95,
460,105年08月04日,1730,花仙子,39.00,37.00,2.0,息,40.70,33.30,37.00,37.00,除權息資料,110年第1季,28.72,1.39,
461,105年08月04日,2108,南帝,27.20,24.00,3.2,權息,26.40,21.60,24.00,24.00,除權息資料,110年第1季,23.51,5.45,
462,105年08月04日,2450,神腦,56.50,53.50,3.0,息,58.80,48.15,53.50,53.50,除權息資料,110年第1季,23.49,0.6,
463,105年08月04日,2472,立隆電,41.50,39.00,2.5,息,42.90,35.10,39.00,39.00,除權息資料,110年第1季,35.90,1.27,
464,105年08月04日,2476,鉅祥,24.40,22.87,1.53,息,25.15,20.60,22.85,22.87,除權息資料,110年第1季,26.00,0.6,
465,105年08月04日,2509,全坤建,21.40,19.80,1.6,息,21.75,17.85,19.80,19.80,除權息資料,110年第1季,20.56,0.27,
466,105年08月04日,2539,櫻花建,29.95,24.04,5.908334,權息,26.40,21.65,24.05,24.04,除權息資料,110年第1季,13.84,-0.07,
467,105年08月04日,2903,遠百,18.25,17.25,1.0,息,18.95,15.55,17.25,17.25,除權息資料,110年第1季,22.90,0.5,
468,105年08月04日,3036,文曄,44.30,39.42,4.871429,權息,43.35,35.50,39.40,39.42,除權息資料,110年第1季,51.00,1.92,
469,105年08月04日,3058,立德,9.55,9.05,0.5,息,9.95,8.15,9.05,9.05,除權息資料,110年第1季,11.58,-0.33,
470,105年08月04日,3665,貿聯-KY,198.50,184.05,14.448282999999998,權息,202.00,166.00,184.00,184.05,除權息資料,110年第1季,96.59,2.35,
471,105年08月04日,4137,麗豐-KY,186.50,176.50,10.0,息,194.00,159.00,176.50,176.50,除權息資料,110年第1季,58.76,3.91,
472,105年08月04日,5515,建國,8.88,8.37,0.505384,息,9.20,7.54,8.37,8.37,除權息資料,110年第1季,18.14,0.54,
473,105年08月04日,6139,亞翔,25.25,24.36,0.8844700000000001,息,26.75,21.95,24.35,24.36,除權息資料,110年第1季,33.99,0.16,
474,105年08月04日,6201,亞弘電,29.00,27.00,2.0,息,29.70,24.30,27.00,27.00,除權息資料,110年第1季,25.93,0.89,
475,105年08月04日,6202,盛群,54.20,50.63,3.57,息,55.60,45.60,50.60,50.63,除權息資料,110年第1季,21.30,1.54,
476,105年08月04日,6216,居易,31.05,28.47,2.575952,息,31.30,25.65,28.45,28.47,除權息資料,110年第1季,17.83,0.4,
477,105年08月04日,8021,尖點,22.65,21.28,1.3628,息,23.40,19.20,21.30,21.28,除權息資料,110年第1季,31.79,0.65,
478,105年08月04日,9938,百和,92.90,90.90,2.0,息,99.90,81.90,90.90,90.90,除權息資料,110年第1季,31.79,1.95,
479,105年08月05日,1310,台苯,16.95,15.95,1.0,息,17.50,14.40,15.95,15.95,除權息資料,110年第1季,14.41,0.45,
480,105年08月05日,2357,華碩,282.50,267.50,15.0,息,294.00,241.00,267.50,267.50,除權息資料,110年第1季,291.87,13.18,
481,105年08月05日,2439,美律,98.50,95.26,3.239728,息,104.50,85.80,95.30,95.26,除權息資料,110年第1季,50.51,0.1,
482,105年08月05日,2856,元富證,9.16,8.46,0.696232,權息,9.30,7.62,8.46,8.46,除權息資料,110年第1季,16.83,0.56,
483,105年08月05日,2892,第一金,17.55,15.88,1.6648330000000002,權息,17.45,14.30,15.90,15.88,除權息資料,109年第4季,17.23,1.31,
484,105年08月05日,3031,佰鴻,11.00,10.93,0.07,息,12.00,9.84,10.95,10.93,除權息資料,110年第1季,15.76,0.28,
485,105年08月08日,2889,國票金,8.16,7.69,0.46699700000000005,權息,8.45,6.93,7.69,7.69,除權息資料,109年第4季,13.25,1.12,
486,105年08月08日,3062,建漢,21.10,20.09,1.000565,息,22.05,18.10,20.10,20.09,除權息資料,110年第1季,16.40,-0.05,
487,105年08月08日,8103,瀚荃,26.65,25.33,1.3134620000000001,權息,27.85,22.80,25.35,25.33,除權息資料,110年第1季,33.83,0.9,
488,105年08月08日,8114,振樺電,173.50,161.70,11.792682000000001,權息,177.50,146.00,161.50,161.70,除權息資料,110年第1季,34.73,0.52,
489,105年08月09日,1440,南紡,14.10,13.65,0.45,息,15.00,12.30,13.65,13.65,除權息資料,110年第1季,15.62,0.68,
490,105年08月09日,1817,凱撒衛,38.45,36.45,2.0,息,40.05,32.85,36.45,36.45,除權息資料,110年第1季,24.60,0.74,
491,105年08月09日,2360,致茂,90.00,87.62,2.3725970000000003,息,96.30,78.90,87.60,87.62,除權息資料,110年第1季,39.47,5.36,
492,105年08月09日,2459,敦吉,37.10,34.60,2.5,息,38.05,31.15,34.60,34.60,除權息資料,110年第1季,40.31,1.18,
493,105年08月09日,3189,景碩,71.90,68.40,3.5,息,75.20,61.60,68.40,68.40,除權息資料,110年第1季,56.49,0.57,
494,105年08月09日,3231,緯創,23.80,21.94,1.8530400000000002,權息,24.10,19.75,21.95,21.94,除權息資料,110年第1季,25.23,0.04,
495,105年08月09日,3311,閎暉,16.80,16.21,0.59,息,17.80,14.60,16.20,16.21,除權息資料,110年第1季,34.93,0.23,
496,105年08月09日,3703,欣陸,10.95,10.45,0.5,息,11.45,9.41,10.45,10.45,除權息資料,110年第1季,28.48,0.58,
497,105年08月09日,5706,鳳凰,39.90,37.07,2.824187,息,40.75,33.40,37.05,37.07,除權息資料,110年第1季,18.28,0.87,
498,105年08月09日,9914,美利達,148.00,142.50,5.5,息,156.50,128.50,142.50,142.50,除權息資料,110年第1季,57.04,3.86,
499,105年08月10日,1453,大將,8.09,7.93,0.158628,權,8.72,7.14,7.93,7.93,除權息資料,110年第1季,12.79,0.07,
500,105年08月10日,1789,神隆,44.10,42.11,1.984616,權息,46.30,37.90,42.10,42.11,除權息資料,110年第1季,13.67,0.11,
501,105年08月10日,1802,台玻,13.35,13.28,0.064648,權,14.65,12.00,13.35,13.35,除權息資料,110年第1季,15.59,0.61,
502,105年08月10日,2392,正崴,43.50,41.50,2.0,息,45.65,37.35,41.50,41.50,除權息資料,110年第1季,48.68,0.05,
503,105年08月10日,2801,彰銀,17.40,16.08,1.3150950000000001,權息,17.65,14.50,16.10,16.08,除權息資料,110年第1季,16.12,0.19,
504,105年08月10日,2915,潤泰全,53.20,51.60,1.6,息,56.70,46.45,51.60,51.60,除權息資料,110年第1季,157.46,12.8,
505,105年08月10日,3035,智原,34.40,32.40,2.0,息,35.60,29.20,32.40,32.40,除權息資料,110年第1季,26.56,0.68,
506,105年08月10日,5880,合庫金,15.15,13.87,1.271496,權息,15.25,12.50,13.85,13.87,除權息資料,109年第4季,17.33,1.24,
507,105年08月11日,2401,凌陽,12.60,11.71,0.89,息,12.85,10.55,11.70,11.71,除權息資料,110年第1季,14.69,0.37,
508,105年08月11日,2488,漢平,55.40,53.20,2.2,息,58.50,47.90,53.20,53.20,除權息資料,110年第1季,26.07,0.34,
509,105年08月11日,2605,新興,19.30,18.30,1.0,息,20.10,16.50,18.30,18.30,除權息資料,110年第1季,24.41,0.11,
510,105年08月11日,2607,榮運,13.30,12.95,0.35,息,14.20,11.70,12.95,12.95,除權息資料,110年第1季,22.47,0.15,
511,105年08月11日,2890,永豐金,10.70,9.77,0.920953,權息,10.70,8.80,9.77,9.77,除權息資料,109年第4季,13.83,1.09,
512,105年08月11日,3042,晶技,44.20,41.70,2.5,息,45.85,37.55,41.70,41.70,除權息資料,110年第1季,33.84,2.04,
513,105年08月11日,3356,奇偶,60.50,55.94,4.559406,權息,61.50,50.40,55.90,55.94,除權息資料,110年第1季,19.94,0.51,
514,105年08月11日,5285,界霖,30.40,28.60,1.8,息,31.45,25.75,28.60,28.60,除權息資料,110年第1季,23.38,1.2,
515,105年08月11日,5288,豐祥-KY,107.50,102.49,5.007007,息,112.50,92.30,102.50,102.49,除權息資料,110年第1季,45.11,2.69,
516,105年08月11日,6005,群益證,8.82,8.33,0.49,息,9.16,7.50,8.33,8.33,除權息資料,110年第1季,17.20,0.6,
517,105年08月11日,6285,啟碁,89.00,82.81,6.1844660000000005,權息,91.00,74.60,82.80,82.81,除權息資料,110年第1季,43.14,0.7,
518,105年08月12日,2449,京元電子,31.05,29.85,1.2,息,32.80,26.90,29.85,29.85,除權息資料,110年第1季,25.22,0.94,
519,105年08月12日,3026,禾伸堂,35.25,32.75,2.5,息,36.00,29.50,32.75,32.75,除權息資料,110年第1季,53.66,3.45,
520,105年08月12日,3588,通嘉,31.00,29.49,1.500307,息,32.40,26.55,29.50,29.49,除權息資料,110年第1季,28.57,0.7,
521,105年08月12日,4919,新唐,38.85,37.05,1.8,息,40.75,33.35,37.05,37.05,除權息資料,110年第1季,30.81,0.7,
522,105年08月12日,5203,訊連,70.30,66.30,3.9965040000000003,息,72.90,59.70,66.30,66.30,除權息資料,110年第1季,46.12,0.38,
523,105年08月12日,9944,新麗,19.80,19.50,0.3,息,21.45,17.55,19.50,19.50,除權息資料,110年第1季,25.95,0.38,
524,105年08月15日,2311,日月光,39.00,37.40,1.597185,息,41.10,33.70,37.40,37.40,除權息資料,109年第4季,18.89,2.81,
525,105年08月15日,2886,兆豐金,26.00,24.50,1.5,息,26.95,22.05,24.50,24.50,除權息資料,109年第4季,24.01,1.84,
526,105年08月15日,3038,全台,10.80,10.48,0.319056,息,11.50,9.44,10.50,10.48,除權息資料,110年第1季,12.38,0.34,
527,105年08月15日,4746,台耀,104.00,102.02,1.9761630000000001,息,112.00,91.90,102.00,102.02,除權息資料,110年第1季,59.63,9.84,
528,105年08月15日,5434,崇越,80.10,74.70,5.394118,權息,82.10,67.30,74.70,74.70,除權息資料,110年第1季,52.67,2.5,
529,105年08月15日,9921,巨大,215.00,208.80,6.2,息,229.50,188.00,209.00,208.80,除權息資料,110年第1季,71.41,4.54,
530,105年08月16日,2312,金寶,12.30,12.00,0.3,息,13.20,10.80,12.00,12.00,除權息資料,110年第1季,11.34,0.06,
531,105年08月16日,2377,微星,69.00,65.50,3.5,息,72.00,59.00,65.50,65.50,除權息資料,110年第1季,46.86,4.94,
532,105年08月16日,2901,欣欣,26.25,25.75,0.490296,息,28.30,23.20,25.75,25.75,除權息資料,110年第1季,11.84,0.06,
533,105年08月16日,3645,達邁,31.45,29.47,1.9738099999999998,權息,32.40,26.55,29.45,29.47,除權息資料,110年第1季,21.99,0.69,
534,105年08月16日,6531,愛普,80.70,76.21,4.487245,息,83.80,68.60,76.20,76.21,除權息資料,110年第1季,46.76,4.73,
535,105年08月16日,6702,興航,6.30,6.58,-0.280099,權,7.23,5.67,6.30,6.30,除權息資料,105年第3季,7.59,-3.42,
536,105年08月17日,1722,台肥,44.55,42.45,2.1,息,46.65,38.25,42.45,42.45,除權息資料,110年第1季,53.42,0.76,
537,105年08月17日,1737,臺鹽,31.00,29.88,1.12,息,32.85,26.90,29.90,29.88,除權息資料,110年第1季,31.66,0.51,
538,105年08月17日,2701,萬企,14.75,13.85,0.892858,權息,15.20,12.50,13.85,13.85,除權息資料,110年第1季,16.74,0.0,
539,105年08月17日,3048,益登,19.00,16.36,2.636364,權息,17.95,14.75,16.35,16.36,除權息資料,110年第1季,17.89,1.2,
540,105年08月18日,1227,佳格,83.50,73.78,9.716216000000001,權息,81.10,66.50,73.80,73.78,除權息資料,110年第1季,20.16,0.62,
541,105年08月18日,1305,華夏,18.60,17.25,1.345098,權息,18.95,15.55,17.25,17.25,除權息資料,110年第1季,19.09,1.49,
542,105年08月18日,1308,亞聚,18.40,17.45,0.9490200000000001,權息,19.15,15.75,17.45,17.45,除權息資料,110年第1季,22.43,0.95,
543,105年08月18日,1515,力山,14.50,14.00,0.5,息,15.40,12.60,14.00,14.00,除權息資料,110年第1季,18.75,1.79,
544,105年08月18日,1726,永記,79.70,75.90,3.8,息,83.40,68.40,75.90,75.90,除權息資料,110年第1季,56.02,1.76,
545,105年08月18日,2344,華邦電,9.93,9.83,0.1,息,10.80,8.85,9.83,9.83,除權息資料,110年第1季,17.12,0.4,
546,105年08月18日,2536,宏普,28.70,26.10,2.6,息,28.70,23.50,26.10,26.10,除權息資料,110年第1季,36.71,0.21,
547,105年08月18日,2617,台航,12.30,12.08,0.22,息,13.25,10.90,12.10,12.08,除權息資料,110年第1季,26.91,0.37,
548,105年08月18日,2880,華南金,17.75,16.12,1.629473,權息,17.70,14.55,16.10,16.12,除權息資料,109年第4季,14.73,0.67,
549,105年08月18日,3008,大立光,"3,775.00","3,711.50",63.5,息,"4,080.00","3,345.00","3,710.00","3,711.50",除權息資料,110年第1季,"1,003.75",39.62,
550,105年08月18日,3661,世芯-KY,24.10,23.62,0.473742,息,25.95,21.30,23.60,23.62,除權息資料,110年第1季,140.80,5.68,
551,105年08月18日,4984,科納-KY,78.80,75.36,3.4360410000000003,息,82.80,67.90,75.40,75.36,除權息資料,107年第2季,32.55,-1.04,
552,105年08月18日,5269,祥碩,198.00,194.99,3.000588,息,214.00,175.50,195.00,194.99,除權息資料,110年第1季,191.18,10.35,
553,105年08月18日,6177,達麗,24.40,21.21,3.1898869999999997,權息,23.30,19.10,21.20,21.21,除權息資料,110年第1季,14.47,-0.1,
554,105年08月18日,6206,飛捷,112.00,106.00,6.0,息,116.50,95.40,106.00,106.00,除權息資料,110年第1季,30.90,0.6,
555,105年08月19日,1527,鑽全,110.00,106.70,3.3,息,117.00,96.10,106.50,106.70,除權息資料,110年第1季,30.77,1.06,
556,105年08月19日,1604,聲寶,18.00,16.95,1.041067,息,18.60,15.30,16.95,16.95,除權息資料,110年第1季,21.45,0.5,
557,105年08月19日,3033,威健,18.20,17.80,0.39627399999999996,權,20.00,16.05,18.20,18.20,除權息資料,110年第1季,15.96,0.75,
558,105年08月19日,4927,泰鼎-KY,42.45,39.95,2.5,息,43.90,36.00,39.95,39.95,除權息資料,110年第1季,39.12,0.81,
559,105年08月19日,6464,台數科,129.50,122.90,6.59854,息,135.00,111.00,123.00,122.90,除權息資料,110年第1季,58.88,2.18,
560,105年08月19日,8039,台虹,35.50,32.84,2.656863,權息,36.10,29.60,32.85,32.84,除權息資料,110年第1季,36.58,0.83,
561,105年08月19日,8996,高力,59.50,58.00,1.5,息,63.80,52.20,58.00,58.00,除權息資料,110年第1季,19.93,0.2,
562,105年08月19日,9911,櫻花,37.25,35.95,1.3,息,39.50,32.40,35.95,35.95,除權息資料,110年第1季,24.20,1.34,
563,105年08月22日,1324,地球,12.80,12.40,0.4,息,13.60,11.20,12.40,12.40,除權息資料,110年第1季,12.88,-0.04,
564,105年08月22日,1340,勝悅-KY,62.10,61.10,1.0,息,67.20,55.00,61.10,61.10,除權息資料,110年第1季,35.40,-0.48,
565,105年08月22日,1419,新紡,42.65,42.30,0.347,息,46.50,38.10,42.30,42.30,除權息資料,110年第1季,30.64,0.22,
566,105年08月22日,1436,華友聯,40.80,37.09,3.7090910000000004,權,40.75,33.40,37.10,37.09,除權息資料,110年第1季,29.18,0.87,
567,105年08月22日,1537,廣隆,156.50,149.00,7.5,息,163.50,134.50,149.00,149.00,除權息資料,110年第1季,51.57,2.77,
568,105年08月22日,1808,潤隆,38.30,33.29,5.009461,息,36.60,30.00,33.30,33.29,除權息資料,110年第1季,14.67,1.24,
569,105年08月22日,2468,華經,11.40,10.90,0.5,息,11.95,9.81,10.90,10.90,除權息資料,110年第1季,16.38,0.11,
570,105年08月22日,3015,全漢,26.55,25.05,1.5,息,27.55,22.55,25.05,25.05,除權息資料,110年第1季,60.28,0.7,
571,105年08月22日,3022,威強電,41.70,39.70,2.0,息,43.65,35.75,39.70,39.70,除權息資料,110年第1季,44.46,1.46,
572,105年08月22日,4426,利勤,176.50,141.85,34.645161,權息,156.00,128.00,142.00,141.85,除權息資料,110年第1季,17.71,0.0,
573,105年08月22日,6605,帝寶,103.00,100.50,2.5,息,110.50,90.50,100.50,100.50,除權息資料,110年第1季,81.59,1.72,
574,105年08月23日,2534,宏盛,16.55,16.05,0.5,息,17.65,14.45,16.05,16.05,除權息資料,110年第1季,27.93,0.37,
575,105年08月23日,2706,第一店,18.35,16.94,1.4003729999999999,權息,18.60,15.25,16.95,16.94,除權息資料,110年第1季,17.79,-0.01,
576,105年08月23日,8110,華東,9.30,9.08,0.2145,息,9.98,8.18,9.08,9.08,除權息資料,110年第1季,24.32,0.06,
577,105年08月24日,1339,昭輝,46.80,44.80,2.0,息,49.25,40.35,44.80,44.80,除權息資料,110年第1季,47.67,0.78,
578,105年08月24日,1530,亞崴,28.60,26.76,1.838095,權息,29.40,24.10,26.75,26.76,除權息資料,110年第1季,32.52,0.25,
579,105年08月24日,1533,車王電,47.55,45.62,1.925,權息,50.10,41.10,45.60,45.62,除權息資料,110年第1季,25.01,0.08,
580,105年08月24日,2301,光寶科,48.10,45.68,2.414021,權息,50.20,41.15,45.70,45.68,除權息資料,110年第1季,30.38,1.83,
581,105年08月24日,2375,凱美,15.65,15.33,0.31871,權,17.20,13.80,15.65,15.65,除權息資料,110年第1季,59.21,1.8,
582,105年08月24日,2477,美隆電,14.70,13.60,1.1,息,14.95,12.25,13.60,13.60,除權息資料,110年第1季,22.65,7.34,
583,105年08月24日,2618,長榮航,15.35,14.33,1.016667,權息,15.75,12.90,14.35,14.33,除權息資料,110年第1季,14.03,-0.45,
584,105年08月24日,2702,華園,17.45,16.66,0.786539,權息,18.30,15.00,16.65,16.66,除權息資料,110年第1季,8.36,-0.36,
585,105年08月24日,2723,美食-KY,329.50,313.80,15.690477,權,345.00,282.50,314.00,313.80,除權息資料,110年第1季,60.64,1.4,
586,105年08月24日,2812,台中銀,9.45,8.80,0.6496069999999999,權息,9.68,7.92,8.80,8.80,除權息資料,110年第1季,14.15,0.27,
587,105年08月24日,2836,高雄銀,9.30,8.81,0.488213,權息,9.69,7.93,8.81,8.81,除權息資料,110年第1季,14.71,0.2,
588,105年08月24日,2887,台新金,13.15,11.81,1.3372190000000002,權息,12.95,10.65,11.80,11.81,除權息資料,109年第4季,15.88,1.17,
589,105年08月24日,3023,信邦,77.10,71.84,5.253408,權息,79.00,64.70,71.80,71.84,除權息資料,110年第1季,42.15,2.52,
590,105年08月24日,3167,大量,27.85,26.35,1.5,息,28.95,23.75,26.35,26.35,除權息資料,110年第1季,26.85,1.01,
591,105年08月24日,3515,華擎,43.65,41.15,2.5,息,45.25,37.05,41.15,41.15,除權息資料,110年第1季,53.39,4.14,
592,105年08月24日,6230,尼得科超眾,188.00,182.50,5.5,息,200.50,164.50,182.50,182.50,除權息資料,110年第1季,52.85,1.92,
593,105年08月24日,6409,旭隼,502.00,463.80,38.199329,權息,510.00,417.50,464.00,463.80,除權息資料,110年第1季,66.64,4.87,
594,105年08月25日,1103,嘉泥,8.92,8.82,0.1,息,9.70,7.94,8.82,8.82,除權息資料,110年第1季,38.96,-0.2,
595,105年08月25日,1541,錩泰,55.10,51.88,3.211852,息,57.00,46.70,51.90,51.88,除權息資料,110年第1季,22.84,1.03,
596,105年08月25日,1709,和益,17.35,16.17,1.17911,息,17.75,14.60,16.15,16.17,除權息資料,110年第1季,15.60,0.53,
597,105年08月25日,2012,春雨,13.95,13.45,0.5,息,14.75,12.15,13.45,13.45,除權息資料,110年第1季,13.13,0.47,
598,105年08月25日,2103,台橡,28.90,27.84,1.06,息,30.60,25.10,27.85,27.84,除權息資料,110年第1季,18.30,1.09,
599,105年08月25日,2227,裕日車,218.50,206.00,12.5,息,226.50,185.50,206.00,206.00,除權息資料,110年第1季,74.66,2.7,
600,105年08月25日,2383,台光電,83.30,79.00,4.290922,息,86.90,71.10,79.00,79.00,除權息資料,110年第1季,52.91,2.89,
601,105年08月25日,2441,超豐,40.80,38.40,2.4,息,42.20,34.60,38.40,38.40,除權息資料,110年第1季,33.39,1.64,
602,105年08月25日,2444,兆勁,13.70,13.55,0.15,息,14.90,12.20,13.55,13.55,除權息資料,110年第1季,8.21,-0.27,
603,105年08月25日,3004,豐達科,57.00,55.20,1.8,息,60.70,49.70,55.20,55.20,除權息資料,110年第1季,34.72,-0.47,
