,資料日期,股票代號,股票名稱,除權息前收盤價,除權息參考價,權值+息值,權/息,漲停價格,跌停價格,開盤競價基準,減除股利參考價,詳細資料,最近一次申報資料 季別/日期,最近一次申報每股 (單位)淨值,最近一次申報每股 (單位)盈餘,Unnamed: 15
0,107年01月11日,6477,安集,23.15,22.74,0.40018400000000004,權,25.45,20.50,23.15,23.15,除權息資料,110年第1季,23.36,0.09,
1,107年01月24日,"=""00710B""",FH彭博高收益債,19.51,19.46,0.042,息,"9,999.95",0.01,19.46,19.46,除權息資料,,,,
2,107年01月24日,"=""00711B""",FH彭博新興債,19.72,19.51,0.202,息,"9,999.95",0.01,19.51,19.51,除權息資料,,,,
3,107年01月24日,"=""00712""",FH富時不動產,18.43,18.34,0.09,息,"9,999.95",0.01,18.34,18.34,除權息資料,,,,
4,107年01月25日,"=""00702""",國泰標普低波高息,20.91,20.66,0.25,息,"9,999.95",0.01,20.66,20.66,除權息資料,,,,
5,107年01月29日,"=""0050""",元大台灣50,87.50,85.30,2.2,息,93.80,76.80,85.30,85.30,除權息資料,110年05月18日,132.17,,
6,107年01月29日,"=""006203""",元大MSCI台灣,40.31,39.51,0.8,息,43.46,35.56,39.51,39.51,除權息資料,110年05月18日,62.42,,
7,107年02月05日,6153,嘉聯益,43.75,43.02,0.720376,權,48.10,38.75,43.75,43.75,除權息資料,110年第1季,28.46,-0.09,
8,107年03月19日,6128,上福,41.00,39.11,1.881044,權,45.10,35.20,41.00,41.00,除權息資料,110年第1季,25.17,0.44,
9,107年03月19日,9105,泰金寶-DR,2.87,2.83,0.038624,息,3.11,2.55,2.83,2.83,除權息資料,93年第4季,0.00,4.81,
10,107年03月22日,"=""00710B""",FH彭博高收益債,19.37,19.28,0.081,息,"9,999.95",0.01,19.28,19.28,除權息資料,,,,
11,107年03月22日,"=""00711B""",FH彭博新興債,18.76,18.56,0.193,息,"9,999.95",0.01,18.56,18.56,除權息資料,,,,
12,107年03月22日,"=""00712""",FH富時不動產,17.73,17.72,0.009,息,"9,999.95",0.01,17.72,17.72,除權息資料,,,,
13,107年04月02日,"=""01004T""",土銀富邦R2,12.64,12.44,0.193775,息,13.68,11.20,12.44,12.44,除權息資料,110年05月18日,15.50,,
14,107年04月19日,"=""00714""",群益道瓊美國地產,18.20,17.97,0.23,息,"9,999.95",0.01,17.97,17.97,除權息資料,,,,
15,107年04月26日,"=""01003T""",兆豐新光R1,14.90,14.52,0.37096999999999997,息,15.97,13.07,14.52,14.52,除權息資料,110年05月18日,17.51,,
16,107年04月26日,6449,鈺邦,63.40,62.38,1.013108,權,69.70,56.20,63.40,63.40,除權息資料,110年第1季,27.85,0.82,
17,107年05月03日,"=""0052""",富邦科技,53.50,51.78,1.72,息,56.95,46.61,51.80,51.78,除權息資料,110年05月18日,119.44,,
18,107年05月03日,"=""01001T""",土銀富邦R1,13.67,13.26,0.40571599999999997,息,14.58,11.94,13.26,13.26,除權息資料,110年05月18日,18.93,,
19,107年05月09日,2430,燦坤,24.90,23.54,1.36,息,25.85,21.20,23.55,23.54,除權息資料,110年第1季,29.75,1.0,
20,107年05月17日,"=""01002T""",土銀國泰R1,13.81,13.37,0.438168,息,14.70,12.04,13.37,13.37,除權息資料,110年05月18日,19.03,,
21,107年05月17日,"=""01007T""",兆豐國泰R2,14.53,14.31,0.219533,息,15.74,12.88,14.31,14.31,除權息資料,110年05月18日,20.13,,
22,107年05月21日,2101,南港,25.00,24.29,0.706857,息,26.70,21.90,24.30,24.29,除權息資料,110年第1季,13.06,0.26,
23,107年05月22日,9136,巨騰-DR,6.83,6.52,0.3008,息,7.17,5.87,6.52,6.52,除權息資料,97年第4季,0.00,2.82,
24,107年05月29日,2528,皇普,20.00,18.51,1.482821,權,22.00,16.70,20.00,20.00,除權息資料,110年第1季,11.61,0.27,
25,107年06月01日,3443,創意,255.00,250.00,5.0,息,275.00,225.00,250.00,250.00,除權息資料,110年第1季,35.73,2.3,
26,107年06月01日,6416,瑞祺電通,148.00,144.47,3.5293639999999997,息,158.50,130.50,144.50,144.47,除權息資料,110年第1季,43.42,1.0,
27,107年06月04日,8454,富邦媒,240.00,232.00,8.0,息,255.00,209.00,232.00,232.00,除權息資料,110年第1季,54.83,5.57,
28,107年06月05日,2809,京城銀,36.00,34.50,1.5,息,37.95,31.05,34.50,34.50,除權息資料,110年第1季,42.89,2.17,
29,107年06月06日,2444,兆勁,16.15,16.04,0.103926,息,17.60,14.45,16.05,16.04,除權息資料,110年第1季,8.21,-0.27,
30,107年06月07日,1773,勝一,91.40,86.80,4.6,息,95.40,78.20,86.80,86.80,除權息資料,110年第1季,34.07,2.1,
31,107年06月07日,910322,康師傅-DR,33.70,33.33,0.367897,息,36.65,30.00,33.35,33.33,除權息資料,97年第4季,0.00,1.53,
32,107年06月11日,912000,晨訊科-DR,3.32,2.89,0.426832,息,3.17,2.61,2.89,2.89,除權息資料,99年第4季,0.00,0.52,
33,107年06月12日,2017,官田鋼,11.15,10.23,0.910766,權息,11.25,9.21,10.25,10.23,除權息資料,110年第1季,12.62,0.48,
34,107年06月12日,6579,研揚,93.00,88.25,4.75,息,97.00,79.50,88.30,88.25,除權息資料,110年第1季,53.11,0.34,
35,107年06月13日,8427,基勝-KY,40.30,39.95,0.35,息,43.90,36.00,39.95,39.95,除權息資料,110年第1季,37.14,1.32,
36,107年06月14日,1786,科妍,79.00,78.80,0.2,息,86.60,71.00,78.80,78.80,除權息資料,110年第1季,23.42,0.4,
37,107年06月14日,2480,敦陽科,42.85,40.23,2.62,息,44.25,36.25,40.25,40.23,除權息資料,110年第1季,23.68,1.35,
38,107年06月14日,2727,王品,107.00,101.50,5.5,息,111.50,91.40,101.50,101.50,除權息資料,110年第1季,44.22,1.8,
39,107年06月14日,3030,德律,77.90,74.90,3.0,息,82.30,67.50,74.90,74.90,除權息資料,110年第1季,25.36,1.25,
40,107年06月15日,1605,華新,24.15,23.15,1.0,息,25.45,20.85,23.15,23.15,除權息資料,110年第1季,27.44,0.55,
41,107年06月15日,2467,志聖,28.75,27.25,1.5,息,29.95,24.55,27.25,27.25,除權息資料,110年第1季,18.00,1.01,
42,107年06月15日,2612,中航,29.25,28.75,0.5,息,31.60,25.90,28.75,28.75,除權息資料,110年第1季,50.81,1.12,
43,107年06月15日,6024,群益期,67.80,64.93,2.87,息,71.40,58.50,64.90,64.93,除權息資料,110年第1季,31.08,0.76,
44,107年06月15日,8070,長華*,149.00,138.00,11.0,息,151.50,124.50,138.00,138.00,除權息資料,110年第1季,11.25,0.36,
45,107年06月15日,912398,友佳-DR,7.31,7.02,0.281175,息,7.72,6.32,7.02,7.02,除權息資料,98年第4季,0.00,1.17,
46,107年06月19日,1760,寶齡富錦,99.60,98.10,1.5,息,107.50,88.30,98.10,98.10,除權息資料,110年第1季,15.18,-0.32,
47,107年06月19日,2461,光群雷,15.45,14.89,0.56,息,16.35,13.45,14.90,14.89,除權息資料,110年第1季,16.75,0.75,
48,107年06月19日,8467,波力-KY,31.90,30.40,1.5,息,33.40,27.40,30.40,30.40,除權息資料,110年第1季,27.62,0.31,
49,107年06月19日,9940,信義,42.55,35.41,7.13886,權息,38.95,31.90,35.40,35.41,除權息資料,110年第1季,16.03,0.62,
50,107年06月20日,2421,建準,44.55,42.25,2.3,息,46.45,38.05,42.25,42.25,除權息資料,110年第1季,18.61,0.37,
51,107年06月20日,6281,全國電,67.50,63.50,4.0,息,69.80,57.20,63.50,63.50,除權息資料,110年第1季,27.75,1.38,
52,107年06月21日,"=""00710B""",FH彭博高收益債,20.23,19.99,0.236,息,"9,999.95",0.01,19.99,19.99,除權息資料,,,,
53,107年06月21日,"=""00711B""",FH彭博新興債,18.55,18.37,0.178,息,"9,999.95",0.01,18.37,18.37,除權息資料,,,,
54,107年06月21日,"=""00712""",FH富時不動產,19.37,18.81,0.555,息,"9,999.95",0.01,18.81,18.81,除權息資料,,,,
55,107年06月21日,2359,所羅門,23.05,22.05,1.0,息,24.25,19.85,22.05,22.05,除權息資料,110年第1季,25.84,0.0,
56,107年06月21日,2385,群光,73.20,68.75,4.45,息,75.60,61.90,68.80,68.75,除權息資料,110年第1季,36.94,2.23,
57,107年06月21日,2723,美食-KY,332.00,295.19,36.800478000000005,權息,324.50,266.00,295.00,295.19,除權息資料,110年第1季,60.64,1.4,
58,107年06月21日,3094,聯傑,24.00,23.10,0.9,息,25.40,20.80,23.10,23.10,除權息資料,110年第1季,12.98,0.21,
59,107年06月21日,6456,GIS-KY,206.00,197.00,9.0,息,216.50,177.50,197.00,197.00,除權息資料,110年第1季,81.98,0.67,
60,107年06月22日,2722,夏都,30.70,29.13,1.565385,權息,32.00,26.25,29.15,29.13,除權息資料,110年第1季,16.53,0.07,
61,107年06月22日,5533,皇鼎,16.50,15.80,0.7,息,17.35,14.25,15.80,15.80,除權息資料,110年第1季,26.47,0.39,
62,107年06月22日,6164,華興,11.80,11.40,0.4,息,12.50,10.30,11.40,11.40,除權息資料,110年第1季,10.93,-0.04,
63,107年06月25日,1731,美吾華,14.55,13.95,0.6,息,15.30,12.60,13.95,13.95,除權息資料,110年第1季,14.77,0.35,
64,107年06月25日,2330,台積電,227.50,219.50,8.0,息,241.00,198.00,219.50,219.50,除權息資料,110年第1季,74.77,5.39,
65,107年06月26日,1324,地球,12.80,12.50,0.3,息,13.75,11.25,12.50,12.50,除權息資料,110年第1季,12.88,-0.04,
66,107年06月26日,2881,富邦金,53.20,50.90,2.3,息,55.90,45.85,50.90,50.90,除權息資料,109年第4季,66.33,8.54,
67,107年06月26日,2881A,富邦特,65.60,63.14,2.46,息,69.40,56.90,63.10,63.14,除權息資料,109年第4季,66.33,8.54,
68,107年06月26日,2882,國泰金,55.60,53.10,2.5,息,58.40,47.80,53.10,53.10,除權息資料,110年第1季,58.07,4.36,
69,107年06月26日,2882A,國泰特,64.60,62.32,2.28,息,68.50,56.10,62.30,62.32,除權息資料,110年第1季,58.07,4.36,
70,107年06月26日,3040,遠見,57.90,48.90,9.0,息,53.70,44.05,48.90,48.90,除權息資料,110年第1季,29.39,0.64,
71,107年06月26日,3669,圓展,20.75,20.35,0.399405,息,22.35,18.35,20.35,20.35,除權息資料,110年第1季,36.58,2.19,
72,107年06月26日,5234,達興材料,92.00,80.45,11.545454,權息,88.40,72.50,80.50,80.45,除權息資料,110年第1季,29.81,1.58,
73,107年06月26日,8261,富鼎,46.75,46.30,0.45,息,50.90,41.70,46.30,46.30,除權息資料,110年第1季,21.09,1.4,
74,107年06月26日,8341,日友,210.50,204.50,6.0,息,224.50,184.50,204.50,204.50,除權息資料,110年第1季,30.25,1.95,
75,107年06月27日,2107,厚生,15.10,14.45,0.65,息,15.85,13.05,14.45,14.45,除權息資料,110年第1季,33.98,0.63,
76,107年06月27日,2483,百容,21.85,20.55,1.3,息,22.60,18.50,20.55,20.55,除權息資料,110年第1季,21.37,0.08,
77,107年06月27日,2739,寒舍,32.40,31.40,1.0,息,34.50,28.30,31.40,31.40,除權息資料,110年第1季,12.80,-0.68,
78,107年06月27日,2748,雲品,70.00,67.25,2.75,息,73.90,60.60,67.30,67.25,除權息資料,110年第1季,16.85,0.37,
79,107年06月27日,3031,佰鴻,17.70,16.85,0.85,息,18.50,15.20,16.85,16.85,除權息資料,110年第1季,15.76,0.28,
80,107年06月27日,4557,永新-KY,71.00,66.00,5.0,息,72.60,59.40,66.00,66.00,除權息資料,110年第1季,37.47,1.01,
81,107年06月27日,5225,東科-KY,22.00,21.29,0.7037720000000001,息,23.40,19.20,21.30,21.29,除權息資料,110年第1季,17.21,-2.38,
82,107年06月27日,6442,光聖,37.80,35.80,2.0,息,39.35,32.25,35.80,35.80,除權息資料,110年第1季,24.91,0.21,
83,107年06月27日,8271,宇瞻,39.95,37.35,2.6,息,41.05,33.65,37.35,37.35,除權息資料,110年第1季,28.80,1.23,
84,107年06月28日,1437,勤益控,19.70,19.20,0.5,息,21.10,17.30,19.20,19.20,除權息資料,110年第1季,31.50,0.67,
85,107年06月28日,1451,年興,25.05,23.55,1.5,息,25.90,21.20,23.55,23.55,除權息資料,110年第1季,38.89,0.33,
86,107年06月28日,1598,岱宇,34.80,34.30,0.5,息,37.70,30.90,34.30,34.30,除權息資料,110年第1季,30.70,2.1,
87,107年06月28日,1906,寶隆,20.15,19.15,1.0,息,21.05,17.25,19.15,19.15,除權息資料,110年第1季,45.71,0.0,
88,107年06月28日,2024,志聯,11.05,10.25,0.8,息,11.25,9.23,10.25,10.25,除權息資料,110年第1季,11.94,0.28,
89,107年06月28日,2408,南亞科,87.20,83.69,3.5087269999999995,息,92.00,75.40,83.70,83.69,除權息資料,110年第1季,51.00,0.88,
90,107年06月28日,2501,國建,17.30,16.10,1.2,息,17.70,14.50,16.10,16.10,除權息資料,110年第1季,21.35,-0.01,
91,107年06月28日,2548,華固,71.30,66.10,5.2,息,72.70,59.50,66.10,66.10,除權息資料,110年第1季,56.55,0.69,
92,107年06月28日,2630,亞航,29.70,28.45,1.25,息,31.25,25.65,28.45,28.45,除權息資料,110年第1季,12.51,0.18,
93,107年06月28日,3010,華立,55.50,52.20,3.3,息,57.40,47.00,52.20,52.20,除權息資料,110年第1季,60.02,2.58,
94,107年06月28日,3054,立萬利,19.20,18.80,0.4,息,20.65,16.95,18.80,18.80,除權息資料,110年第1季,11.31,0.14,
95,107年06月28日,3305,昇貿,23.15,22.12,1.02726,息,24.30,19.95,22.10,22.12,除權息資料,110年第1季,31.92,1.04,
96,107年06月28日,4148,全宇生技-KY,114.50,111.85,2.65,息,123.00,101.00,112.00,111.85,除權息資料,110年第1季,29.46,0.42,
97,107年06月28日,6108,競國,23.70,22.35,1.35,息,24.55,20.15,22.35,22.35,除權息資料,110年第1季,21.69,0.21,
98,107年06月28日,9934,成霖,19.00,17.50,1.499672,息,19.25,15.75,17.50,17.50,除權息資料,110年第1季,15.46,0.15,
99,107年06月29日,1568,倉佑,28.35,27.55,0.8,息,30.30,24.80,27.55,27.55,除權息資料,110年第1季,14.21,-0.02,
100,107年06月29日,1902,台紙,18.80,18.46,0.333,息,20.30,16.65,18.45,18.46,除權息資料,109年第1季,15.79,0.08,
101,107年06月29日,2006,東和鋼鐵,24.00,22.60,1.4,息,24.85,20.35,22.60,22.60,除權息資料,110年第1季,27.28,1.38,
102,107年07月02日,1710,東聯,32.90,31.15,1.75,息,34.25,28.05,31.15,31.15,除權息資料,110年第1季,14.56,0.64,
103,107年07月02日,1802,台玻,17.20,16.70,0.5,息,18.35,15.05,16.70,16.70,除權息資料,110年第1季,15.59,0.61,
104,107年07月02日,2012,春雨,19.85,19.10,0.75,息,21.00,17.20,19.10,19.10,除權息資料,110年第1季,13.13,0.47,
105,107年07月02日,2308,台達電,109.50,104.50,5.0,息,114.50,94.10,104.50,104.50,除權息資料,110年第1季,59.21,2.53,
106,107年07月02日,2404,漢唐,66.40,60.40,6.0,息,66.40,54.40,60.40,60.40,除權息資料,110年第1季,39.61,3.92,
107,107年07月02日,2459,敦吉,41.80,38.80,3.0,息,42.65,34.95,38.80,38.80,除權息資料,110年第1季,40.31,1.18,
108,107年07月02日,2606,裕民,33.50,32.30,1.2,息,35.50,29.10,32.30,32.30,除權息資料,110年第1季,28.02,0.41,
109,107年07月02日,3003,健和興,51.70,49.90,1.8,息,54.80,44.95,49.90,49.90,除權息資料,110年第1季,31.14,1.2,
110,107年07月02日,4155,訊映,29.40,27.06,2.332039,權息,29.75,24.40,27.05,27.06,除權息資料,110年第1季,17.42,0.32,
111,107年07月02日,6196,帆宣,72.20,69.71,2.4825369999999998,息,76.60,62.80,69.70,69.71,除權息資料,110年第1季,34.46,1.11,
112,107年07月02日,9911,櫻花,39.30,36.70,2.6,息,40.35,33.05,36.70,36.70,除權息資料,110年第1季,24.20,1.34,
113,107年07月03日,1560,中砂,70.70,67.20,3.5,息,73.90,60.50,67.20,67.20,除權息資料,110年第1季,32.45,1.05,
114,107年07月03日,2010,春源,11.20,10.70,0.5,息,11.75,9.63,10.70,10.70,除權息資料,110年第1季,16.51,0.4,
115,107年07月03日,2357,華碩,273.00,258.00,15.0,息,283.50,232.50,258.00,258.00,除權息資料,110年第1季,291.87,13.18,
116,107年07月03日,2373,震旦行,90.30,84.30,6.0,息,92.70,75.90,84.30,84.30,除權息資料,110年第1季,35.29,1.15,
117,107年07月03日,2415,錩新,23.70,22.70,1.0,息,24.95,20.45,22.70,22.70,除權息資料,110年第1季,18.26,0.76,
118,107年07月03日,2464,盟立,43.00,41.50,1.5,息,45.65,37.35,41.50,41.50,除權息資料,110年第1季,21.62,0.72,
119,107年07月03日,2642,宅配通,25.45,24.40,1.05,息,26.80,22.00,24.40,24.40,除權息資料,110年第1季,23.47,0.64,
120,107年07月03日,4755,三福化,55.80,53.20,2.6,息,58.50,47.90,53.20,53.20,除權息資料,110年第1季,36.70,1.0,
121,107年07月03日,6405,悅城,19.75,19.25,0.5,息,21.15,17.35,19.25,19.25,除權息資料,110年第1季,30.18,0.88,
122,107年07月03日,6412,群電,51.60,48.49,3.1000799999999997,息,53.30,43.65,48.50,48.49,除權息資料,110年第1季,22.16,1.49,
123,107年07月03日,8046,南電,27.95,27.45,0.5,息,30.15,24.75,27.45,27.45,除權息資料,110年第1季,52.45,2.45,
124,107年07月03日,9943,好樂迪,58.00,54.00,4.0,息,59.40,48.60,54.00,54.00,除權息資料,110年第1季,28.94,1.31,
125,107年07月04日,1419,新紡,47.15,43.42,3.726111,息,47.75,39.10,43.40,43.42,除權息資料,110年第1季,30.64,0.22,
126,107年07月04日,1536,和大,143.00,139.25,3.75,息,153.00,125.50,139.50,139.25,除權息資料,110年第1季,31.05,0.2,
127,107年07月04日,1615,大山,19.20,18.30,0.9,息,20.10,16.50,18.30,18.30,除權息資料,110年第1季,17.00,0.36,
128,107年07月04日,1733,五鼎,28.65,27.14,1.500541,息,29.85,24.45,27.15,27.14,除權息資料,110年第1季,16.90,0.34,
129,107年07月04日,1909,榮成,25.25,23.50,1.75,息,25.85,21.15,23.50,23.50,除權息資料,110年第1季,20.52,0.4,
130,107年07月04日,2239,英利-KY,165.50,160.49,5.004201999999999,權息,177.50,144.50,161.50,161.60,除權息資料,110年第1季,93.92,1.29,
131,107年07月04日,2312,金寶,9.90,9.59,0.308498,息,10.50,8.64,9.59,9.59,除權息資料,110年第1季,11.34,0.06,
132,107年07月04日,2369,菱生,12.10,11.60,0.5,息,12.75,10.45,11.60,11.60,除權息資料,110年第1季,13.56,0.29,
133,107年07月04日,2451,創見,84.10,78.10,6.0,息,85.90,70.30,78.10,78.10,除權息資料,110年第1季,41.68,1.3,
134,107年07月04日,2820,華票,14.35,13.64,0.71,息,15.00,12.30,13.65,13.64,除權息資料,110年第1季,19.12,0.4,
135,107年07月04日,2832,台產,21.00,19.90,1.1,息,21.85,17.95,19.90,19.90,除權息資料,110年第1季,26.13,-0.06,
136,107年07月04日,2885,元大金,13.55,12.99,0.556315,息,14.25,11.70,13.00,12.99,除權息資料,109年第4季,20.87,1.99,
137,107年07月04日,2887E,台新戊特,54.10,51.72,2.375,息,56.80,46.55,51.70,51.72,除權息資料,109年第4季,15.88,1.17,
138,107年07月04日,2939,凱羿-KY,151.00,136.00,15.0,息,149.50,122.50,136.00,136.00,除權息資料,110年第1季,23.16,0.14,
139,107年07月04日,3006,晶豪科,39.45,37.20,2.241214,息,40.90,33.50,37.20,37.20,除權息資料,110年第1季,32.80,2.3,
140,107年07月04日,3021,鴻名,15.55,14.80,0.75,息,16.25,13.35,14.80,14.80,除權息資料,110年第1季,12.99,0.36,
141,107年07月04日,5706,鳳凰,37.40,34.40,3.0,息,37.80,31.00,34.40,34.40,除權息資料,110年第1季,18.28,0.87,
142,107年07月04日,6155,鈞寶,44.10,43.65,0.45,息,48.00,39.30,43.65,43.65,除權息資料,110年第1季,16.56,0.22,
143,107年07月04日,6505,台塑化,123.00,116.70,6.3,息,128.00,105.50,116.50,116.70,除權息資料,110年第1季,34.84,1.88,
144,107年07月04日,6581,鋼聯,111.50,106.15,5.35,息,116.50,95.60,106.00,106.15,除權息資料,110年第1季,29.56,0.59,
145,107年07月04日,8081,致新,66.00,61.50,4.5,息,67.60,55.40,61.50,61.50,除權息資料,110年第1季,58.27,4.66,
146,107年07月04日,9939,宏全,52.00,49.50,2.5,息,54.40,44.55,49.50,49.50,除權息資料,110年第1季,42.41,1.67,
147,107年07月05日,1326,台化,127.00,120.00,7.0,息,132.00,108.00,120.00,120.00,除權息資料,110年第1季,62.86,2.2,
148,107年07月05日,1444,力麗,10.55,10.05,0.5,息,11.05,9.05,10.05,10.05,除權息資料,110年第1季,10.78,0.08,
149,107年07月05日,1457,宜進,14.90,14.20,0.7,息,15.60,12.80,14.20,14.20,除權息資料,110年第1季,21.08,0.31,
150,107年07月05日,1504,東元,22.70,21.84,0.86,息,24.00,19.70,21.85,21.84,除權息資料,110年第1季,33.13,0.53,
151,107年07月05日,1521,大億,80.80,75.60,5.2,息,83.10,68.10,75.60,75.60,除權息資料,110年第1季,23.36,0.28,
152,107年07月05日,1608,華榮,11.20,10.47,0.73,息,11.50,9.43,10.45,10.47,除權息資料,110年第1季,18.12,2.06,
153,107年07月05日,1612,宏泰,11.15,10.65,0.5,息,11.70,9.59,10.65,10.65,除權息資料,110年第1季,17.54,0.56,
154,107年07月05日,1711,永光,18.20,17.70,0.5,息,19.45,15.95,17.70,17.70,除權息資料,110年第1季,15.25,0.22,
155,107年07月05日,2353,宏碁,23.50,22.80,0.7,息,25.05,20.55,22.80,22.80,除權息資料,110年第1季,19.51,0.91,
156,107年07月05日,2397,友通,80.30,76.10,4.2,息,83.70,68.50,76.10,76.10,除權息資料,110年第1季,26.30,0.58,
157,107年07月05日,2433,互盛電,46.45,42.95,3.5,息,47.20,38.70,42.95,42.95,除權息資料,110年第1季,30.42,0.61,
158,107年07月05日,2456,奇力新,180.50,178.55,1.9453939999999998,息,196.00,161.00,178.50,178.55,除權息資料,110年第1季,96.15,1.87,
159,107年07月05日,2850,新產,35.80,33.98,1.82,息,37.35,30.60,34.00,33.98,除權息資料,110年第1季,43.99,1.49,
160,107年07月05日,3019,亞光,90.20,88.60,1.6,息,97.40,79.80,88.60,88.60,除權息資料,110年第1季,40.86,1.08,
161,107年07月05日,3048,益登,17.75,16.75,1.0,息,18.40,15.10,16.75,16.75,除權息資料,110年第1季,17.89,1.2,
162,107年07月05日,3060,銘異,20.20,19.60,0.6,息,21.55,17.65,19.60,19.60,除權息資料,110年第1季,20.28,-0.04,
163,107年07月05日,3528,安馳,36.30,33.33,2.9666669999999997,權息,36.65,30.00,33.35,33.33,除權息資料,110年第1季,21.71,1.2,
164,107年07月05日,4133,亞諾法,36.25,35.45,0.8,息,38.95,31.95,35.45,35.45,除權息資料,110年第1季,19.50,0.16,
165,107年07月05日,4746,台耀,53.40,51.31,2.084838,權息,56.50,46.20,51.40,51.40,除權息資料,110年第1季,59.63,9.84,
166,107年07月05日,4915,致伸,59.00,55.79,3.2012959999999997,息,61.30,50.30,55.80,55.79,除權息資料,110年第1季,30.44,1.13,
167,107年07月05日,5007,三星,55.50,52.50,3.0,息,57.70,47.25,52.50,52.50,除權息資料,110年第1季,22.08,0.8,
168,107年07月05日,5388,中磊,70.00,66.25,3.75,息,72.80,59.70,66.30,66.25,除權息資料,110年第1季,32.17,0.56,
169,107年07月05日,6116,彩晶,8.95,8.45,0.5,息,9.29,7.61,8.45,8.45,除權息資料,110年第1季,15.71,1.0,
170,107年07月05日,6141,柏承,22.75,22.25,0.5,息,24.45,20.05,22.25,22.25,除權息資料,110年第1季,19.73,0.62,
171,107年07月05日,9188,精熙-DR,5.10,4.96,0.13426,息,5.45,4.47,4.96,4.96,除權息資料,97年第4季,0.00,0.83,
172,107年07月06日,1256,鮮活果汁-KY,161.00,156.00,5.0,息,171.50,140.50,156.00,156.00,除權息資料,110年第1季,83.26,5.88,
173,107年07月06日,2015,豐興,58.30,54.80,3.5,息,60.20,49.35,54.80,54.80,除權息資料,110年第1季,35.01,1.16,
174,107年07月06日,2032,新鋼,9.95,9.85,0.1,息,10.80,8.87,9.85,9.85,除權息資料,110年第1季,13.48,0.38,
175,107年07月06日,2423,固緯,23.60,22.10,1.5,息,24.30,19.90,22.10,22.10,除權息資料,110年第1季,15.22,0.46,
176,107年07月06日,2856,元富證,10.30,10.04,0.257942,息,11.00,9.04,10.05,10.04,除權息資料,110年第1季,16.83,0.56,
177,107年07月06日,3698,隆達,17.70,17.49,0.200281,息,19.20,15.75,17.50,17.49,除權息資料,109年第4季,19.66,-1.24,
178,107年07月06日,6215,和椿,19.35,18.75,0.6,息,20.60,16.90,18.75,18.75,除權息資料,110年第1季,15.51,1.36,
179,107年07月06日,8210,勤誠,40.50,37.50,3.0,息,41.25,33.75,37.50,37.50,除權息資料,110年第1季,33.48,1.05,
180,107年07月06日,9904,寶成,35.50,33.50,2.0,息,36.85,30.15,33.50,33.50,除權息資料,110年第1季,41.37,2.13,
181,107年07月06日,9931,欣高,32.15,30.95,1.2,息,34.00,27.90,30.95,30.95,除權息資料,110年第1季,20.93,0.67,
182,107年07月09日,1236,宏亞,16.80,16.70,0.1,息,18.35,15.05,16.70,16.70,除權息資料,110年第1季,15.29,0.57,
183,107年07月09日,1452,宏益,20.10,18.70,1.4,息,20.55,16.85,18.70,18.70,除權息資料,110年第1季,20.23,1.01,
184,107年07月09日,1476,儒鴻,355.00,345.50,9.5,息,380.00,311.00,345.50,345.50,除權息資料,110年第1季,74.75,4.95,
185,107年07月09日,1558,伸興,129.50,121.00,8.5,息,133.00,109.00,121.00,121.00,除權息資料,110年第1季,87.74,5.42,
186,107年07月09日,1707,葡萄王,229.00,222.32,6.676010000000001,息,244.50,200.50,222.50,222.32,除權息資料,110年第1季,59.84,1.6,
187,107年07月09日,2327,國巨,"1,175.00",968.29,206.70095,權息,"1,065.00",872.00,968.00,968.29,除權息資料,110年第1季,148.77,10.17,
188,107年07月09日,2362,藍天,33.75,32.90,0.8411219999999999,息,36.15,29.65,32.90,32.90,除權息資料,110年第1季,67.49,0.54,
189,107年07月09日,2395,研華,193.00,186.40,6.595155,息,205.00,168.00,186.50,186.40,除權息資料,110年第1季,40.61,2.48,
190,107年07月09日,2417,圓剛,12.40,12.30,0.1,息,13.50,11.10,12.30,12.30,除權息資料,110年第1季,21.90,0.46,
191,107年07月09日,2436,偉詮電,26.65,26.04,0.600037,息,28.60,23.45,26.05,26.04,除權息資料,110年第1季,19.64,1.05,
192,107年07月09日,2454,聯發科,285.00,275.00,10.0,息,302.50,247.50,275.00,275.00,除權息資料,110年第1季,260.17,16.21,
193,107年07月09日,2455,全新,100.50,98.00,2.5,息,107.50,88.20,98.00,98.00,除權息資料,110年第1季,16.91,1.22,
194,107年07月09日,2535,達欣工,23.25,21.65,1.597526,息,23.80,19.50,21.65,21.65,除權息資料,110年第1季,23.45,0.68,
195,107年07月09日,2597,潤弘,37.40,35.05,2.35,息,38.55,31.55,35.05,35.05,除權息資料,110年第1季,36.07,2.74,
196,107年07月09日,2891,中信金,21.50,20.42,1.08,息,22.45,18.40,20.40,20.42,除權息資料,109年第4季,20.26,2.15,
197,107年07月09日,2891B,中信金乙特,61.90,61.85,0.04315,息,68.00,55.70,61.90,61.85,除權息資料,109年第4季,20.26,2.15,
198,107年07月09日,3028,增你強,24.10,22.28,1.82,息,24.50,20.10,22.30,22.28,除權息資料,110年第1季,21.47,0.9,
199,107年07月09日,4164,承業醫,31.70,30.60,1.1,息,33.65,27.55,30.60,30.60,除權息資料,110年第1季,38.12,0.67,
200,107年07月09日,4737,華廣,55.90,51.76,4.14,息,56.90,46.60,51.80,51.76,除權息資料,110年第1季,34.76,0.2,
