,資料日期,股票代號,股票名稱,除權息前收盤價,除權息參考價,權值+息值,權/息,漲停價格,跌停價格,開盤競價基準,減除股利參考價,詳細資料,最近一次申報資料 季別/日期,最近一次申報每股 (單位)淨值,最近一次申報每股 (單位)盈餘,Unnamed: 15
403,106年07月25日,1476,儒鴻,374.00,356.37,17.627448,權息,392.00,321.00,356.50,356.37,除權息資料,110年第1季,74.75,4.95,
404,106年07月25日,1701,中化,18.65,18.05,0.6,息,19.85,16.25,18.05,18.05,除權息資料,110年第1季,23.66,0.43,
405,106年07月25日,2105,正新,64.80,61.80,3.0,息,67.90,55.70,61.80,61.80,除權息資料,110年第1季,25.20,0.56,
406,106年07月25日,2108,南帝,24.60,22.47,2.1238099999999998,權息,24.70,20.25,22.45,22.47,除權息資料,110年第1季,23.51,5.45,
407,106年07月25日,2414,精技,19.25,17.95,1.3,息,19.70,16.20,17.95,17.95,除權息資料,110年第1季,18.00,0.86,
408,106年07月25日,2511,太子,12.00,11.00,1.0,息,12.10,9.90,11.00,11.00,除權息資料,110年第1季,15.63,0.51,
409,106年07月25日,2936,客思達-KY,44.20,40.20,4.0,息,44.20,36.20,40.20,40.20,除權息資料,110年第1季,35.57,0.32,
410,106年07月25日,5285,界霖,44.65,43.09,1.554447,息,47.35,38.80,43.10,43.09,除權息資料,110年第1季,23.38,1.2,
411,106年07月25日,6271,同欣電,133.00,127.08,5.9110830000000005,息,139.50,114.50,127.00,127.08,除權息資料,110年第1季,121.40,2.68,
412,106年07月26日,1108,幸福,9.54,8.94,0.6,息,9.83,8.05,8.94,8.94,除權息資料,110年第1季,10.96,0.13,
413,106年07月26日,1315,達新,26.20,25.10,1.1,息,27.60,22.60,25.10,25.10,除權息資料,110年第1季,89.83,0.24,
414,106年07月26日,1525,江申,118.00,115.70,2.3,息,127.00,104.50,115.50,115.70,除權息資料,110年第1季,59.70,1.18,
415,106年07月26日,1526,日馳,18.65,17.85,0.8,息,19.60,16.10,17.85,17.85,除權息資料,110年第1季,19.80,0.9,
416,106年07月26日,1715,萬洲,10.40,10.20,0.2,息,11.20,9.18,10.20,10.20,除權息資料,106年第2季,14.07,0.06,
417,106年07月26日,1909,榮成,34.80,34.77,0.027520999999999997,權,38.25,31.30,34.80,34.80,除權息資料,110年第1季,20.52,0.4,
418,106年07月26日,2002,中鋼,25.40,24.55,0.85,息,27.00,22.10,24.55,24.55,除權息資料,110年第1季,19.86,0.58,
419,106年07月26日,2002A,中鋼特,43.20,41.80,1.4,息,45.95,37.65,41.80,41.80,除權息資料,110年第1季,19.86,0.58,
420,106年07月26日,2027,大成鋼,18.10,17.09,1.007749,權息,18.75,15.40,17.10,17.09,除權息資料,110年第1季,19.26,0.88,
421,106年07月26日,2030,彰源,13.55,13.25,0.3,息,14.55,11.95,13.25,13.25,除權息資料,110年第1季,14.34,0.45,
422,106年07月26日,2069,運錩,28.05,26.41,1.6377110000000001,息,29.05,23.80,26.40,26.41,除權息資料,110年第1季,21.88,0.65,
423,106年07月26日,2462,良得電,24.95,24.35,0.6,息,26.75,21.95,24.35,24.35,除權息資料,110年第1季,17.97,-0.3,
424,106年07月26日,2464,盟立,40.85,38.28,2.565686,權息,42.10,34.50,38.30,38.28,除權息資料,110年第1季,21.62,0.72,
425,106年07月26日,2481,強茂,18.50,17.50,1.0,息,19.25,15.75,17.50,17.50,除權息資料,110年第1季,20.75,0.88,
426,106年07月26日,2496,卓越,218.50,216.00,2.5,息,237.50,194.50,216.00,216.00,除權息資料,110年第1季,43.69,0.79,
427,106年07月26日,2545,皇翔,42.65,38.15,4.5,息,41.95,34.35,38.15,38.15,除權息資料,110年第1季,35.54,0.68,
428,106年07月26日,4106,雃博,30.55,29.75,0.8,息,32.70,26.80,29.75,29.75,除權息資料,110年第1季,20.96,0.29,
429,106年07月26日,6230,尼得科超眾,133.00,125.50,7.5,息,138.00,113.00,125.50,125.50,除權息資料,110年第1季,52.85,1.92,
430,106年07月26日,6235,華孚,20.75,18.76,1.989607,息,20.60,16.90,18.75,18.76,除權息資料,110年第1季,14.16,0.16,
431,106年07月26日,8404,百和興業-KY,59.00,54.44,4.555556,權息,59.80,49.00,54.40,54.44,除權息資料,110年第1季,17.36,1.24,
432,106年07月26日,9908,大台北,25.55,24.55,1.0,息,27.00,22.10,24.55,24.55,除權息資料,110年第1季,23.38,0.41,
433,106年07月26日,9925,新保,39.80,37.80,2.0,息,41.55,34.05,37.80,37.80,除權息資料,110年第1季,27.16,0.48,
434,106年07月26日,9933,中鼎,52.50,49.90,2.6,息,54.80,44.95,49.90,49.90,除權息資料,110年第1季,21.28,0.31,
435,106年07月26日,9938,百和,129.50,126.50,3.0,息,139.00,114.00,126.50,126.50,除權息資料,110年第1季,31.79,1.95,
436,106年07月26日,9941,裕融,116.00,111.19,4.8099989999999995,息,122.00,100.50,111.00,111.19,除權息資料,110年第1季,46.99,3.1,
437,106年07月27日,"=""006208""",富邦台50,48.60,47.60,1.0,息,52.35,42.84,47.60,47.60,除權息資料,110年05月18日,75.85,,
438,106年07月27日,"=""00692""",富邦公司治理,21.24,21.21,0.021,息,23.33,19.09,21.21,21.21,除權息資料,110年05月18日,33.77,,
439,106年07月27日,1304,台聚,15.65,14.85,0.797059,權息,16.30,13.40,14.85,14.85,除權息資料,110年第1季,20.96,1.16,
440,106年07月27日,1305,華夏,32.35,29.75,2.5927189999999998,權息,32.70,26.80,29.75,29.75,除權息資料,110年第1季,19.09,1.49,
441,106年07月27日,1308,亞聚,19.10,17.96,1.138835,權息,19.75,16.20,17.95,17.96,除權息資料,110年第1季,22.43,0.95,
442,106年07月27日,1416,廣豐,27.50,24.50,3.0,息,26.95,22.05,24.50,24.50,除權息資料,110年第1季,18.99,-0.21,
443,106年07月27日,1515,力山,28.35,27.85,0.5,息,30.60,25.10,27.85,27.85,除權息資料,110年第1季,18.75,1.79,
444,106年07月27日,1522,堤維西,33.60,31.60,2.0,息,34.75,28.45,31.60,31.60,除權息資料,110年第1季,21.03,0.25,
445,106年07月27日,1537,廣隆,162.00,153.00,9.0,息,168.00,138.00,153.00,153.00,除權息資料,110年第1季,51.57,2.77,
446,106年07月27日,1725,元禎,14.80,14.00,0.8,息,15.40,12.60,14.00,14.00,除權息資料,110年第1季,18.93,0.3,
447,106年07月27日,1730,花仙子,41.60,39.42,2.176309,息,43.35,35.50,39.40,39.42,除權息資料,110年第1季,28.72,1.39,
448,106年07月27日,2324,仁寶,20.65,19.44,1.200076,息,21.35,17.50,19.45,19.44,除權息資料,110年第1季,23.59,0.6,
449,106年07月27日,2393,億光,49.15,46.15,2.997791,息,50.70,41.55,46.15,46.15,除權息資料,110年第1季,40.60,1.03,
450,106年07月27日,2456,奇力新,80.10,76.10,4.0,息,83.70,68.50,76.10,76.10,除權息資料,110年第1季,96.15,1.87,
451,106年07月27日,2495,普安,16.00,15.10,0.9,息,16.60,13.60,15.10,15.10,除權息資料,110年第1季,14.62,0.12,
452,106年07月27日,2707,晶華,164.00,155.83,8.167117999999999,息,171.00,140.50,156.00,155.83,除權息資料,110年第1季,23.60,2.11,
453,106年07月27日,2852,第一保,14.25,13.60,0.65,息,14.95,12.25,13.60,13.60,除權息資料,110年第1季,22.94,0.23,
454,106年07月27日,2888,新光金,8.23,8.02,0.203988,息,8.82,7.22,8.02,8.02,除權息資料,109年第4季,18.12,1.12,
455,106年07月27日,3005,神基,42.25,39.25,2.9976130000000003,息,43.15,35.35,39.25,39.25,除權息資料,110年第1季,24.83,0.85,
456,106年07月27日,3501,維熹,53.60,49.60,4.0,息,54.50,44.65,49.60,49.60,除權息資料,110年第1季,48.24,0.67,
457,106年07月27日,3533,嘉澤,178.00,174.00,4.0,息,191.00,157.00,174.00,174.00,除權息資料,110年第1季,138.14,8.06,
458,106年07月27日,4720,德淵,14.40,13.80,0.6,息,15.15,12.45,13.80,13.80,除權息資料,110年第1季,12.96,0.07,
459,106年07月27日,5522,遠雄,41.60,37.80,3.8,息,41.55,34.05,37.80,37.80,除權息資料,110年第1季,51.09,0.97,
460,106年07月27日,5871,中租-KY,89.80,86.40,3.4,息,95.00,77.80,86.40,86.40,除權息資料,110年第1季,65.41,3.6,
461,106年07月27日,8222,寶一,23.20,22.40,0.8,息,24.60,20.20,22.40,22.40,除權息資料,110年第1季,12.01,-0.43,
462,106年07月27日,9937,全國,40.50,38.50,2.0,息,42.35,34.65,38.50,38.50,除權息資料,110年第1季,17.66,0.77,
463,106年07月28日,2103,台橡,36.25,35.25,1.0,息,38.75,31.75,35.25,35.25,除權息資料,110年第1季,18.30,1.09,
464,106年07月28日,2915,潤泰全,45.95,45.16,0.79,息,49.65,40.65,45.15,45.16,除權息資料,110年第1季,157.46,12.8,
465,106年07月28日,3518,柏騰,20.50,19.98,0.510255,息,21.95,18.00,20.00,19.98,除權息資料,110年第1季,17.30,-0.08,
466,106年07月28日,4532,瑞智,35.45,33.17,2.276185,息,36.45,29.90,33.15,33.17,除權息資料,110年第1季,18.00,0.27,
467,106年07月28日,9905,大華,27.70,26.20,1.5,息,28.80,23.60,26.20,26.20,除權息資料,110年第1季,24.23,0.4,
468,106年07月31日,"=""0050""",元大台灣50,82.10,81.40,0.7,息,89.50,73.30,81.40,81.40,除權息資料,110年05月18日,132.17,,
469,106年07月31日,"=""006203""",元大MSCI台灣,38.13,37.83,0.3,息,41.61,34.05,37.83,37.83,除權息資料,110年05月18日,62.42,,
470,106年07月31日,1503,士電,41.15,39.95,1.2,息,43.90,36.00,39.95,39.95,除權息資料,110年第1季,49.46,1.26,
471,106年07月31日,1617,榮星,11.15,10.75,0.399999,息,11.80,9.68,10.75,10.75,除權息資料,110年第1季,12.74,0.46,
472,106年07月31日,2382,廣達,77.30,73.80,3.5,息,81.10,66.50,73.80,73.80,除權息資料,110年第1季,40.44,1.84,
473,106年07月31日,4119,旭富,69.30,65.10,4.2,息,71.60,58.60,65.10,65.10,除權息資料,110年第1季,42.10,0.52,
474,106年07月31日,4560,強信-KY,44.05,42.45,1.6,息,46.65,38.25,42.45,42.45,除權息資料,110年第1季,22.99,0.28,
475,106年07月31日,8466,美吉吉-KY,119.00,112.00,7.0,息,123.00,101.00,112.00,112.00,除權息資料,110年第1季,37.10,0.51,
476,106年07月31日,9188,精熙-DR,5.05,4.65,0.3919,息,5.11,4.19,4.65,4.65,除權息資料,97年第4季,0.00,0.83,
477,106年08月01日,2351,順德,63.70,61.20,2.5,息,67.30,55.10,61.20,61.20,除權息資料,110年第1季,32.16,1.02,
478,106年08月01日,2355,敬鵬,59.70,56.50,3.2,息,62.10,50.90,56.50,56.50,除權息資料,110年第1季,38.34,-0.14,
479,106年08月01日,2485,兆赫,31.30,29.90,1.4,息,32.85,26.95,29.90,29.90,除權息資料,110年第1季,20.10,-0.23,
480,106年08月01日,2633,台灣高鐵,26.05,25.45,0.6,息,27.95,22.95,25.45,25.45,除權息資料,110年第1季,12.70,0.24,
481,106年08月01日,2812,台中銀,10.40,9.68,0.714651,權息,10.60,8.72,9.68,9.68,除權息資料,110年第1季,14.15,0.27,
482,106年08月01日,2834,臺企銀,8.57,8.22,0.348641,權息,9.04,7.40,8.22,8.22,除權息資料,110年第1季,13.37,0.15,
483,106年08月01日,3703,欣陸,11.50,11.00,0.5,息,12.10,9.90,11.00,11.00,除權息資料,110年第1季,28.48,0.58,
484,106年08月01日,4938,和碩,98.60,93.67,4.92865,息,103.00,84.40,93.70,93.67,除權息資料,110年第1季,57.49,1.75,
485,106年08月01日,6239,力成,97.90,93.90,4.0,息,103.00,84.60,93.90,93.90,除權息資料,110年第1季,61.52,2.21,
486,106年08月01日,6477,安集,15.65,15.45,0.2,息,16.95,13.95,15.45,15.45,除權息資料,110年第1季,23.36,0.09,
487,106年08月01日,8926,台汽電,23.70,22.50,1.2,息,24.75,20.25,22.50,22.50,除權息資料,110年第1季,20.96,0.51,
488,106年08月02日,1465,偉全,13.00,12.35,0.65,息,13.55,11.15,12.35,12.35,除權息資料,110年第1季,16.43,-0.09,
489,106年08月02日,1720,生達,33.80,32.30,1.5,息,35.50,29.10,32.30,32.30,除權息資料,110年第1季,23.77,1.17,
490,106年08月02日,2228,劍麟,150.50,145.75,4.748399,息,160.00,131.50,146.00,145.75,除權息資料,110年第1季,49.31,0.85,
491,106年08月02日,2325,矽品,50.00,48.25,1.75,息,53.00,43.45,48.25,48.25,除權息資料,109年第4季,24.50,3.39,
492,106年08月02日,2478,大毅,24.70,24.20,0.49945200000000006,息,26.60,21.80,24.20,24.20,除權息資料,110年第1季,42.12,1.75,
493,106年08月02日,2712,遠雄來,25.00,24.50,0.5,息,26.95,22.05,24.50,24.50,除權息資料,110年第1季,12.35,0.15,
494,106年08月02日,2912,統一超,259.50,251.50,8.0,息,276.50,226.50,251.50,251.50,除權息資料,110年第1季,36.80,2.61,
495,106年08月02日,3209,全科,25.80,23.52,2.276191,權息,25.85,21.20,23.50,23.52,除權息資料,110年第1季,16.40,0.92,
496,106年08月02日,3231,緯創,30.35,28.32,2.0230509999999997,權息,31.15,25.50,28.30,28.32,除權息資料,110年第1季,25.23,0.04,
497,106年08月02日,4104,佳醫,48.25,45.75,2.497286,息,50.30,41.20,45.75,45.75,除權息資料,110年第1季,51.11,0.93,
498,106年08月02日,4763,材料-KY,179.50,174.50,5.0,息,191.50,157.50,174.50,174.50,除權息資料,110年第1季,31.15,1.62,
499,106年08月02日,5521,工信,10.50,10.30,0.2,息,11.30,9.27,10.30,10.30,除權息資料,110年第1季,11.94,0.05,
500,106年08月02日,6504,南六,147.50,142.70,4.8,息,156.50,128.50,142.50,142.70,除權息資料,110年第1季,60.22,1.56,
501,106年08月02日,8103,瀚荃,32.35,30.55,1.8,息,33.60,27.50,30.55,30.55,除權息資料,110年第1季,33.83,0.9,
502,106年08月03日,1216,統一,58.80,56.70,2.1,息,62.30,51.10,56.70,56.70,除權息資料,110年第1季,21.03,0.95,
503,106年08月03日,1530,亞崴,31.45,30.75,0.7,息,33.80,27.70,30.75,30.75,除權息資料,110年第1季,32.52,0.25,
504,106年08月03日,1717,長興,34.20,31.14,3.057143,權息,34.25,28.05,31.15,31.14,除權息資料,110年第1季,18.90,0.66,
505,106年08月03日,2332,友訊,11.30,11.00,0.3,息,12.10,9.90,11.00,11.00,除權息資料,110年第1季,14.25,0.09,
506,106年08月03日,2450,神腦,58.20,54.21,3.9822260000000003,息,59.60,48.80,54.20,54.21,除權息資料,110年第1季,23.49,0.6,
507,106年08月03日,2458,義隆,46.30,44.73,1.57,息,49.20,40.30,44.75,44.73,除權息資料,110年第1季,35.02,3.77,
508,106年08月03日,2476,鉅祥,26.95,25.25,1.7,息,27.75,22.75,25.25,25.25,除權息資料,110年第1季,26.00,0.6,
509,106年08月03日,2539,櫻花建,32.15,27.77,4.377273000000001,權息,30.50,25.00,27.75,27.77,除權息資料,110年第1季,13.84,-0.07,
510,106年08月03日,2855,統一證,13.95,13.40,0.549424,權,14.70,12.10,13.40,13.40,除權息資料,110年第1季,21.75,0.68,
511,106年08月03日,3013,晟銘電,19.95,19.45,0.5,息,21.35,17.55,19.45,19.45,除權息資料,110年第1季,15.23,0.08,
512,106年08月03日,3036,文曄,45.80,43.40,2.4,息,47.70,39.10,43.40,43.40,除權息資料,110年第1季,51.00,1.92,
513,106年08月03日,3665,貿聯-KY,225.50,219.18,6.314178,息,241.00,197.50,219.00,219.18,除權息資料,110年第1季,96.59,2.35,
514,106年08月03日,4552,力達-KY,114.50,106.50,8.0,息,117.00,95.90,106.50,106.50,除權息資料,110年第1季,45.00,0.44,
515,106年08月03日,6269,台郡,143.00,132.00,10.991978,權息,145.00,119.00,132.00,132.00,除權息資料,110年第1季,67.38,1.45,
516,106年08月03日,8021,尖點,23.65,22.73,0.9114,息,25.00,20.50,22.75,22.73,除權息資料,110年第1季,31.79,0.65,
517,106年08月03日,8464,億豐,368.50,358.50,10.0,息,394.00,323.00,358.50,358.50,除權息資料,110年第1季,56.69,4.38,
518,106年08月04日,2006,東和鋼鐵,25.20,23.90,1.3,息,26.25,21.55,23.90,23.90,除權息資料,110年第1季,27.28,1.38,
519,106年08月04日,2892,第一金,20.75,19.16,1.583334,權息,21.05,17.25,19.15,19.16,除權息資料,109年第4季,17.23,1.31,
520,106年08月04日,8996,高力,46.80,43.80,3.0,息,48.15,39.45,43.80,43.80,除權息資料,110年第1季,19.93,0.2,
521,106年08月07日,3062,建漢,20.35,19.54,0.8002279999999999,息,21.45,17.60,19.55,19.54,除權息資料,110年第1季,16.40,-0.05,
522,106年08月07日,6257,矽格,28.50,26.85,1.6486189999999998,息,29.50,24.20,26.85,26.85,除權息資料,110年第1季,29.06,1.27,
523,106年08月08日,1514,亞力,10.45,9.95,0.5,息,10.90,8.96,9.95,9.95,除權息資料,110年第1季,15.63,0.45,
524,106年08月08日,1626,艾美特-KY,28.60,27.59,1.0025879999999998,息,30.30,24.85,27.60,27.59,除權息資料,110年第1季,22.07,-0.26,
525,106年08月08日,2312,金寶,10.95,10.65,0.3,息,11.70,9.59,10.65,10.65,除權息資料,110年第1季,11.34,0.06,
526,106年08月08日,2357,華碩,280.50,263.50,17.0,息,289.50,237.50,263.50,263.50,除權息資料,110年第1季,291.87,13.18,
527,106年08月08日,2704,國賓,23.30,22.60,0.7,息,24.85,20.35,22.60,22.60,除權息資料,110年第1季,30.33,-0.02,
528,106年08月08日,2836,高雄銀,10.30,9.70,0.6,息,10.65,8.73,9.70,9.70,除權息資料,110年第1季,14.71,0.2,
529,106年08月08日,2889,國票金,9.64,8.96,0.679388,權息,9.85,8.07,8.96,8.96,除權息資料,109年第4季,13.25,1.12,
530,106年08月08日,3037,欣興,19.30,19.00,0.2985,息,20.90,17.10,19.00,19.00,除權息資料,110年第1季,34.46,1.49,
531,106年08月08日,3058,立德,10.30,9.80,0.5,息,10.75,8.82,9.80,9.80,除權息資料,110年第1季,11.58,-0.33,
532,106年08月08日,3189,景碩,85.30,82.30,3.0,息,90.50,74.10,82.30,82.30,除權息資料,110年第1季,56.49,0.57,
533,106年08月08日,4137,麗豐-KY,121.50,115.00,6.5,息,126.50,103.50,115.00,115.00,除權息資料,110年第1季,58.76,3.91,
534,106年08月08日,5469,瀚宇博,15.35,14.75,0.6,息,16.20,13.30,14.75,14.75,除權息資料,110年第1季,57.21,1.48,
535,106年08月08日,6201,亞弘電,35.15,32.15,3.0,息,35.35,28.95,32.15,32.15,除權息資料,110年第1季,25.93,0.89,
536,106年08月08日,6422,君耀-KY,79.30,75.28,4.01086,息,82.80,67.80,75.30,75.28,除權息資料,107年第2季,36.73,2.37,
537,106年08月09日,1225,福懋油,58.60,57.35,1.25,息,63.00,51.70,57.40,57.35,除權息資料,110年第1季,15.99,0.91,
538,106年08月09日,1440,南紡,13.25,12.93,0.32,息,14.20,11.65,12.95,12.93,除權息資料,110年第1季,15.62,0.68,
539,106年08月09日,1809,中釉,12.70,12.40,0.3,息,13.60,11.20,12.40,12.40,除權息資料,110年第1季,17.42,0.08,
540,106年08月09日,1817,凱撒衛,39.35,37.15,2.2,息,40.85,33.45,37.15,37.15,除權息資料,110年第1季,24.60,0.74,
541,106年08月09日,2311,日月光,39.70,38.32,1.377653,息,42.15,34.50,38.30,38.32,除權息資料,109年第4季,18.89,2.81,
542,106年08月09日,2392,正崴,42.55,41.05,1.5,息,45.15,36.95,41.05,41.05,除權息資料,110年第1季,48.68,0.05,
543,106年08月09日,2801,彰銀,18.05,16.79,1.259524,權息,18.45,15.15,16.80,16.79,除權息資料,110年第1季,16.12,0.19,
544,106年08月09日,2884,玉山金,19.60,17.79,1.8088400000000002,權息,19.55,16.05,17.80,17.79,除權息資料,110年第1季,14.91,0.41,
545,106年08月09日,6202,盛群,58.90,55.40,3.5,息,60.90,49.90,55.40,55.40,除權息資料,110年第1季,21.30,1.54,
546,106年08月09日,9914,美利達,150.00,146.00,4.0,息,160.50,131.50,146.00,146.00,除權息資料,110年第1季,57.04,3.86,
547,106年08月10日,1736,喬山,36.75,35.60,1.15,息,39.15,32.05,35.60,35.60,除權息資料,110年第1季,30.41,0.22,
548,106年08月10日,1789,神隆,38.95,37.16,1.7865389999999999,權息,40.85,33.45,37.15,37.16,除權息資料,110年第1季,13.67,0.11,
549,106年08月10日,2301,光寶科,48.30,45.38,2.92,息,49.90,40.85,45.40,45.38,除權息資料,110年第1季,30.38,1.83,
550,106年08月10日,2383,台光電,143.50,138.80,4.6982610000000005,息,152.50,125.00,139.00,138.80,除權息資料,110年第1季,52.91,2.89,
551,106年08月10日,2472,立隆電,40.50,38.10,2.4,息,41.90,34.30,38.10,38.10,除權息資料,110年第1季,35.90,1.27,
552,106年08月10日,2496,卓越,203.50,193.80,9.690477,權,213.00,174.50,194.00,193.80,除權息資料,110年第1季,43.69,0.79,
553,106年08月10日,2509,全坤建,19.15,17.95,1.2,息,19.70,16.20,17.95,17.95,除權息資料,110年第1季,20.56,0.27,
554,106年08月10日,2607,榮運,14.00,13.65,0.35,息,15.00,12.30,13.65,13.65,除權息資料,110年第1季,22.47,0.15,
555,106年08月10日,2886,兆豐金,25.70,24.28,1.42,息,26.70,21.90,24.30,24.28,除權息資料,109年第4季,24.01,1.84,
556,106年08月10日,3035,智原,44.55,43.55,1.0,息,47.90,39.20,43.55,43.55,除權息資料,110年第1季,26.56,0.68,
557,106年08月10日,6285,啟碁,95.20,88.88,6.310205000000001,權息,97.70,80.00,88.90,88.88,除權息資料,110年第1季,43.14,0.7,
558,106年08月10日,8480,泰昇-KY,136.00,130.00,6.0,息,143.00,117.00,130.00,130.00,除權息資料,110年第1季,48.03,2.31,
559,106年08月10日,910861,神州-DR,9.99,9.53,0.4516,權,10.95,8.58,9.99,9.99,除權息資料,99年第4季,0.00,3.45,
560,106年08月10日,9927,泰銘,39.50,37.00,2.5,息,40.70,33.30,37.00,37.00,除權息資料,110年第1季,24.73,0.85,
561,106年08月11日,2109,華豐,11.25,11.05,0.2,息,12.15,9.95,11.05,11.05,除權息資料,110年第1季,11.03,0.42,
562,106年08月11日,3059,華晶科,30.25,29.44,0.800504,息,32.35,26.50,29.45,29.44,除權息資料,110年第1季,31.16,0.12,
563,106年08月11日,3702,大聯大,42.60,40.31,2.2894080000000003,息,44.30,36.30,40.30,40.31,除權息資料,110年第1季,36.20,1.44,
564,106年08月11日,5203,訊連,63.30,61.59,1.7002130000000002,息,67.70,55.50,61.60,61.59,除權息資料,110年第1季,46.12,0.38,
565,106年08月11日,5258,虹堡,34.50,32.50,2.0,息,35.75,29.25,32.50,32.50,除權息資料,110年第1季,16.55,0.1,
566,106年08月14日,1528,恩德,11.10,10.60,0.5,息,11.65,9.54,10.60,10.60,除權息資料,110年第1季,10.78,0.05,
567,106年08月14日,2344,華邦電,18.20,17.60,0.6,息,19.35,15.85,17.60,17.60,除權息資料,110年第1季,17.12,0.4,
568,106年08月14日,4919,新唐,52.40,50.00,2.4,息,55.00,45.00,50.00,50.00,除權息資料,110年第1季,30.81,0.7,
569,106年08月14日,4976,佳凌,42.50,41.41,1.083593,權,46.75,37.30,42.50,42.50,除權息資料,110年第1季,14.04,0.24,
570,106年08月14日,6112,聚碩,31.20,28.28,2.914286,權息,31.10,25.50,28.30,28.28,除權息資料,110年第1季,21.13,1.18,
571,106年08月14日,6226,光鼎,8.64,8.45,0.184555,權息,9.29,7.61,8.45,8.45,除權息資料,110年第1季,10.45,0.02,
572,106年08月15日,3042,晶技,42.50,39.70,2.8,息,43.65,35.75,39.70,39.70,除權息資料,110年第1季,33.84,2.04,
573,106年08月15日,5434,崇越,87.80,82.80,5.0,息,91.00,74.60,82.80,82.80,除權息資料,110年第1季,52.67,2.5,
574,106年08月15日,6005,群益證,9.92,9.55,0.37,息,10.50,8.60,9.55,9.55,除權息資料,110年第1季,17.20,0.6,
575,106年08月15日,6191,精成科,11.30,10.90,0.4,息,11.95,9.81,10.90,10.90,除權息資料,110年第1季,31.62,1.33,
576,106年08月15日,6209,今國光,29.35,28.85,0.5,息,31.70,26.00,28.85,28.85,除權息資料,110年第1季,18.25,-0.25,
577,106年08月16日,2049,上銀,263.00,256.27,6.725491000000001,權息,281.50,231.00,256.50,256.27,除權息資料,110年第1季,84.49,1.61,
578,106年08月16日,2377,微星,74.90,70.40,4.5,息,77.40,63.40,70.40,70.40,除權息資料,110年第1季,46.86,4.94,
579,106年08月16日,2887,台新金,13.90,12.82,1.076149,權息,14.10,11.55,12.80,12.82,除權息資料,109年第4季,15.88,1.17,
580,106年08月16日,3376,新日興,86.30,83.30,3.0,息,91.60,75.00,83.30,83.30,除權息資料,110年第1季,83.33,1.54,
581,106年08月16日,5880,合庫金,16.45,15.24,1.207282,權息,16.75,13.75,15.25,15.24,除權息資料,109年第4季,17.33,1.24,
582,106年08月17日,1722,台肥,41.15,39.05,2.1,息,42.95,35.15,39.05,39.05,除權息資料,110年第1季,53.42,0.76,
583,106年08月17日,1737,臺鹽,29.75,28.25,1.5,息,31.05,25.45,28.25,28.25,除權息資料,110年第1季,31.66,0.51,
584,106年08月17日,2880,華南金,17.85,16.33,1.516667,權息,17.95,14.70,16.35,16.33,除權息資料,109年第4季,14.73,0.67,
585,106年08月17日,3008,大立光,"5,565.00","5,501.50",63.5,息,"6,050.00","4,955.00","5,500.00","5,501.50",除權息資料,110年第1季,"1,003.75",39.62,
586,106年08月17日,3038,全台,9.37,8.96,0.408527,息,9.85,8.07,8.96,8.96,除權息資料,110年第1季,12.38,0.34,
587,106年08月17日,3515,華擎,91.70,89.70,2.0,息,98.60,80.80,89.70,89.70,除權息資料,110年第1季,53.39,4.14,
588,106年08月17日,3545,敦泰,40.20,39.54,0.659189,息,43.45,35.60,39.55,39.54,除權息資料,110年第1季,41.30,4.24,
589,106年08月17日,3588,通嘉,27.90,26.39,1.501647,息,29.00,23.80,26.40,26.39,除權息資料,110年第1季,28.57,0.7,
590,106年08月17日,5288,豐祥-KY,95.60,91.60,4.0,息,100.50,82.50,91.60,91.60,除權息資料,110年第1季,45.11,2.69,
591,106年08月17日,6184,大豐電,35.30,34.80,0.5,息,38.25,31.35,34.80,34.80,除權息資料,110年第1季,29.48,0.74,
592,106年08月17日,6206,飛捷,96.70,91.70,5.0,息,100.50,82.60,91.70,91.70,除權息資料,110年第1季,30.90,0.6,
593,106年08月17日,8039,台虹,47.55,45.55,1.9991700000000001,息,50.10,41.00,45.55,45.55,除權息資料,110年第1季,36.58,0.83,
594,106年08月18日,1583,程泰,61.80,60.80,1.0,息,66.80,54.80,60.80,60.80,除權息資料,110年第1季,45.40,1.04,
595,106年08月18日,2536,宏普,23.70,21.60,2.1,息,23.75,19.45,21.60,21.60,除權息資料,110年第1季,36.71,0.21,
596,106年08月18日,6582,申豐,67.90,64.28,3.6194660000000005,息,70.70,57.90,64.30,64.28,除權息資料,110年第1季,55.78,9.83,
597,106年08月21日,1227,佳格,77.80,73.26,4.5307699999999995,權息,80.50,66.00,73.30,73.26,除權息資料,110年第1季,20.16,0.62,
598,106年08月21日,1726,永記,83.40,79.40,4.0,息,87.30,71.50,79.40,79.40,除權息資料,110年第1季,56.02,1.76,
599,106年08月21日,2431,聯昌,14.60,13.83,0.77,息,15.20,12.45,13.85,13.83,除權息資料,110年第1季,14.11,1.62,
600,106年08月21日,3015,全漢,23.55,22.05,1.5,息,24.25,19.85,22.05,22.05,除權息資料,110年第1季,60.28,0.7,
601,106年08月21日,3027,盛達,11.70,11.51,0.182759,權息,12.65,10.40,11.50,11.51,除權息資料,110年第1季,14.78,0.05,
602,106年08月21日,3257,虹冠電,52.60,48.77,3.8206580000000003,權息,53.60,43.90,48.75,48.77,除權息資料,110年第1季,22.67,1.14,
603,106年08月21日,4984,科納-KY,38.80,34.34,4.456868,息,37.75,30.95,34.35,34.34,除權息資料,107年第2季,32.55,-1.04,
